timestamp,side,action,reason,execute_idx,delay_m5_bars,fill_price,available_timestamp
2021-01-04 08:00:00+00:00,short,EXECUTE,pullback_recovery,117499.0,2,1923.02,2021-01-04 08:45:00+00:00
2021-01-04 09:00:00+00:00,long,EXECUTE,pullback_recovery,117503.0,2,1924.58,2021-01-04 09:45:00+00:00
2021-01-04 10:00:00+00:00,long,EXECUTE,pullback_recovery,117506.0,1,1934.77,2021-01-04 10:30:00+00:00
2021-01-04 11:00:00+00:00,long,EXECUTE,pullback_recovery,117510.0,1,1932.11,2021-01-04 11:30:00+00:00
2021-01-04 12:00:00+00:00,long,EXECUTE,pullback_recovery,117515.0,2,1931.97,2021-01-04 12:45:00+00:00
2021-01-04 13:00:00+00:00,long,EXECUTE,pullback_recovery,117520.0,3,1933.12,2021-01-04 14:00:00+00:00
2021-01-05 11:00:00+00:00,long,EXECUTE,pullback_recovery,117602.0,1,1944.31,2021-01-05 11:30:00+00:00
2021-01-06 14:00:00+00:00,long,EXECUTE,pullback_recovery,117707.0,2,1929.73,2021-01-06 14:45:00+00:00
2021-01-07 14:00:00+00:00,short,EXECUTE,pullback_recovery,117800.0,3,1917.65,2021-01-07 15:00:00+00:00
2021-01-07 15:00:00+00:00,short,EXECUTE,pullback_recovery,117804.0,3,1913.18,2021-01-07 16:00:00+00:00
2021-01-08 08:00:00+00:00,long,EXECUTE,pullback_recovery,117866.0,1,1907.04,2021-01-08 08:30:00+00:00
2021-01-08 09:00:00+00:00,long,EXECUTE,pullback_recovery,117872.0,3,1904.63,2021-01-08 10:00:00+00:00
2021-01-08 10:00:00+00:00,long,EXECUTE,pullback_recovery,117874.0,1,1891.09,2021-01-08 10:30:00+00:00
2021-01-08 11:00:00+00:00,long,EXECUTE,pullback_recovery,117879.0,2,1890.77,2021-01-08 11:45:00+00:00
2021-01-08 12:00:00+00:00,long,EXECUTE,pullback_recovery,117883.0,2,1890.36,2021-01-08 12:45:00+00:00
2021-01-08 13:00:00+00:00,long,EXECUTE,pullback_recovery,117886.0,1,1893.27,2021-01-08 13:30:00+00:00
2021-01-08 14:00:00+00:00,long,EXECUTE,pullback_recovery,117891.0,2,1888.22,2021-01-08 14:45:00+00:00
2021-01-12 08:00:00+00:00,long,EXECUTE,pullback_recovery,118051.0,2,1858.98,2021-01-12 08:45:00+00:00
2021-01-12 11:00:00+00:00,long,EXECUTE,pullback_recovery,118064.0,3,1862.55,2021-01-12 12:00:00+00:00
2021-01-12 12:00:00+00:00,long,EXECUTE,pullback_recovery,118068.0,3,1859.69,2021-01-12 13:00:00+00:00
2021-01-13 14:00:00+00:00,long,EXECUTE,pullback_recovery,118167.0,2,1854.74,2021-01-13 14:45:00+00:00
2021-01-19 08:00:00+00:00,long,EXECUTE,pullback_recovery,118494.0,1,1839.55,2021-01-19 08:30:00+00:00
2021-01-19 09:00:00+00:00,long,INVALIDATE,max_wait_exceeded,,16,,
2021-01-19 10:00:00+00:00,long,EXECUTE,pullback_recovery,118502.0,1,1843.72,2021-01-19 10:30:00+00:00
2021-01-19 11:00:00+00:00,long,EXECUTE,pullback_recovery,118506.0,1,1843.94,2021-01-19 11:30:00+00:00
2021-01-19 12:00:00+00:00,long,EXECUTE,pullback_recovery,118511.0,2,1844.96,2021-01-19 12:45:00+00:00
2021-01-19 13:00:00+00:00,short,EXECUTE,pullback_recovery,118516.0,3,1842.73,2021-01-19 14:00:00+00:00
2021-01-19 14:00:00+00:00,short,EXECUTE,pullback_recovery,118519.0,2,1838.83,2021-01-19 14:45:00+00:00
2021-01-19 15:00:00+00:00,short,EXECUTE,pullback_recovery,118527.0,6,1836.52,2021-01-19 16:45:00+00:00
2021-01-20 07:00:00+00:00,short,EXECUTE,pullback_recovery,118584.0,3,1851.24,2021-01-20 08:00:00+00:00
2021-01-20 08:00:00+00:00,short,EXECUTE,pullback_recovery,118586.0,1,1852.23,2021-01-20 08:30:00+00:00
2021-01-20 09:00:00+00:00,short,EXECUTE,pullback_recovery,118592.0,3,1855.98,2021-01-20 10:00:00+00:00
2021-01-20 10:00:00+00:00,short,EXECUTE,pullback_recovery,118595.0,2,1855.46,2021-01-20 10:45:00+00:00
2021-01-20 11:00:00+00:00,short,EXECUTE,pullback_recovery,118600.0,3,1854.5,2021-01-20 12:00:00+00:00
2021-01-20 12:00:00+00:00,short,EXECUTE,pullback_recovery,118604.0,3,1853.68,2021-01-20 13:00:00+00:00
2021-01-20 13:00:00+00:00,short,EXECUTE,pullback_recovery,118607.0,2,1850.06,2021-01-20 13:45:00+00:00
2021-01-20 14:00:00+00:00,short,INVALIDATE,adverse_move_limit,,1,,
2021-01-21 08:00:00+00:00,long,EXECUTE,pullback_recovery,118678.0,1,1873.52,2021-01-21 08:30:00+00:00
2021-01-21 09:00:00+00:00,long,EXECUTE,pullback_recovery,118683.0,2,1868.5,2021-01-21 09:45:00+00:00
2021-01-21 10:00:00+00:00,short,EXECUTE,pullback_recovery,118688.0,3,1871.72,2021-01-21 11:00:00+00:00
2021-01-21 11:00:00+00:00,long,EXECUTE,pullback_recovery,118691.0,2,1872.25,2021-01-21 11:45:00+00:00
2021-01-21 12:00:00+00:00,long,EXECUTE,pullback_recovery,118695.0,2,1870.22,2021-01-21 12:45:00+00:00
2021-01-21 13:00:00+00:00,long,EXECUTE,pullback_recovery,118698.0,1,1872.3,2021-01-21 13:30:00+00:00
2021-01-21 14:00:00+00:00,long,EXECUTE,pullback_recovery,118704.0,3,1867.28,2021-01-21 15:00:00+00:00
2021-01-22 07:00:00+00:00,short,EXECUTE,pullback_recovery,118767.0,2,1862.56,2021-01-22 07:45:00+00:00
2021-01-22 08:00:00+00:00,long,EXECUTE,pullback_recovery,118771.0,2,1860.42,2021-01-22 08:45:00+00:00
2021-01-22 09:00:00+00:00,long,EXECUTE,pullback_recovery,118776.0,3,1861.06,2021-01-22 10:00:00+00:00
2021-01-22 10:00:00+00:00,long,EXECUTE,pullback_recovery,118779.0,2,1861.94,2021-01-22 10:45:00+00:00
2021-01-22 11:00:00+00:00,long,EXECUTE,pullback_recovery,118784.0,3,1858.63,2021-01-22 12:00:00+00:00
2021-01-22 12:00:00+00:00,long,EXECUTE,pullback_recovery,118788.0,3,1851.76,2021-01-22 13:00:00+00:00
2021-01-22 13:00:00+00:00,long,EXECUTE,pullback_recovery,118790.0,1,1847.78,2021-01-22 13:30:00+00:00
2021-01-22 14:00:00+00:00,long,EXECUTE,pullback_recovery,118795.0,2,1845.2,2021-01-22 14:45:00+00:00
2021-01-25 08:00:00+00:00,long,EXECUTE,pullback_recovery,118863.0,2,1851.4,2021-01-25 08:45:00+00:00
2021-01-25 09:00:00+00:00,long,EXECUTE,pullback_recovery,118867.0,2,1852.92,2021-01-25 09:45:00+00:00
2021-01-25 10:00:00+00:00,long,EXECUTE,pullback_recovery,118871.0,2,1852.09,2021-01-25 10:45:00+00:00
2021-01-25 12:00:00+00:00,long,INVALIDATE,adverse_move_limit,,0,,
2021-01-25 13:00:00+00:00,long,EXECUTE,pullback_recovery,118882.0,1,1862.96,2021-01-25 13:30:00+00:00
2021-01-25 14:00:00+00:00,long,EXECUTE,pullback_recovery,118887.0,2,1863.75,2021-01-25 14:45:00+00:00
2021-01-26 08:00:00+00:00,long,EXECUTE,pullback_recovery,118955.0,2,1854.91,2021-01-26 08:45:00+00:00
2021-01-26 09:00:00+00:00,long,EXECUTE,pullback_recovery,118959.0,2,1850.66,2021-01-26 09:45:00+00:00
2021-01-26 10:00:00+00:00,long,EXECUTE,pullback_recovery,118962.0,1,1856.37,2021-01-26 10:30:00+00:00
2021-01-26 11:00:00+00:00,long,EXECUTE,pullback_recovery,118967.0,2,1852.28,2021-01-26 11:45:00+00:00
2021-01-26 12:00:00+00:00,long,EXECUTE,pullback_recovery,118972.0,3,1849.12,2021-01-26 13:00:00+00:00
2021-01-26 13:00:00+00:00,long,EXECUTE,pullback_recovery,118975.0,2,1853.82,2021-01-26 13:45:00+00:00
2021-01-26 14:00:00+00:00,long,EXECUTE,pullback_recovery,118978.0,1,1854.76,2021-01-26 14:30:00+00:00
2021-01-27 08:00:00+00:00,long,EXECUTE,pullback_recovery,119048.0,3,1848.37,2021-01-27 09:00:00+00:00
2021-01-27 09:00:00+00:00,short,EXECUTE,pullback_recovery,119053.0,4,1850.71,2021-01-27 10:15:00+00:00
2021-01-27 10:00:00+00:00,long,EXECUTE,pullback_recovery,119054.0,1,1847.31,2021-01-27 10:30:00+00:00
2021-01-27 11:00:00+00:00,long,EXECUTE,pullback_recovery,119058.0,1,1845.85,2021-01-27 11:30:00+00:00
2021-01-27 12:00:00+00:00,long,EXECUTE,pullback_recovery,119063.0,2,1846.11,2021-01-27 12:45:00+00:00
2021-01-27 13:00:00+00:00,long,EXECUTE,pullback_recovery,119067.0,2,1840.58,2021-01-27 13:45:00+00:00
2021-01-27 14:00:00+00:00,long,EXECUTE,pullback_recovery,119070.0,1,1840.86,2021-01-27 14:30:00+00:00
2021-01-28 11:00:00+00:00,long,EXECUTE,pullback_recovery,119150.0,1,1840.19,2021-01-28 11:30:00+00:00
2021-02-02 08:00:00+00:00,long,EXECUTE,pullback_recovery,119415.0,2,1855.62,2021-02-02 08:45:00+00:00
2021-02-02 09:00:00+00:00,long,EXECUTE,pullback_recovery,119418.0,1,1847.28,2021-02-02 09:30:00+00:00
2021-02-02 10:00:00+00:00,long,EXECUTE,pullback_recovery,119423.0,2,1849.89,2021-02-02 10:45:00+00:00
2021-02-02 11:00:00+00:00,long,EXECUTE,pullback_recovery,119427.0,2,1849.97,2021-02-02 11:45:00+00:00
2021-02-03 08:00:00+00:00,long,EXECUTE,pullback_recovery,119506.0,1,1837.96,2021-02-03 08:30:00+00:00
2021-02-03 09:00:00+00:00,long,EXECUTE,pullback_recovery,119512.0,3,1836.97,2021-02-03 10:00:00+00:00
2021-02-03 10:00:00+00:00,long,EXECUTE,pullback_recovery,119516.0,3,1835.43,2021-02-03 11:00:00+00:00
2021-02-03 11:00:00+00:00,long,EXECUTE,pullback_recovery,119518.0,1,1835.04,2021-02-03 11:30:00+00:00
2021-02-03 12:00:00+00:00,long,EXECUTE,pullback_recovery,119522.0,1,1834.48,2021-02-03 12:30:00+00:00
2021-02-03 13:00:00+00:00,long,EXECUTE,pullback_recovery,119528.0,3,1834.77,2021-02-03 14:00:00+00:00
2021-02-03 14:00:00+00:00,long,EXECUTE,pullback_recovery,119530.0,1,1837.25,2021-02-03 14:30:00+00:00
2021-02-04 08:00:00+00:00,long,EXECUTE,pullback_recovery,119598.0,1,1821.09,2021-02-04 08:30:00+00:00
2021-02-04 09:00:00+00:00,long,EXECUTE,pullback_recovery,119602.0,1,1825.23,2021-02-04 09:30:00+00:00
2021-02-04 10:00:00+00:00,long,EXECUTE,pullback_recovery,119606.0,1,1821.59,2021-02-04 10:30:00+00:00
2021-02-04 11:00:00+00:00,long,EXECUTE,pullback_recovery,119610.0,1,1814.92,2021-02-04 11:30:00+00:00
2021-02-04 14:00:00+00:00,long,EXECUTE,pullback_recovery,119623.0,2,1817.76,2021-02-04 14:45:00+00:00
2021-02-05 03:00:00+00:00,long,EXECUTE,pullback_recovery,119670.0,1,1796.48,2021-02-05 03:30:00+00:00
2021-02-05 04:00:00+00:00,long,EXECUTE,pullback_recovery,119676.0,3,1794.46,2021-02-05 05:00:00+00:00
2021-02-05 08:00:00+00:00,long,EXECUTE,pullback_recovery,119690.0,1,1797.57,2021-02-05 08:30:00+00:00
2021-02-05 09:00:00+00:00,long,EXECUTE,pullback_recovery,119694.0,1,1798.95,2021-02-05 09:30:00+00:00
2021-02-08 08:00:00+00:00,long,EXECUTE,pullback_recovery,119783.0,2,1814.61,2021-02-08 08:45:00+00:00
2021-02-08 09:00:00+00:00,long,EXECUTE,pullback_recovery,119789.0,4,1814.65,2021-02-08 10:15:00+00:00
2021-02-09 12:00:00+00:00,long,EXECUTE,pullback_recovery,119894.0,5,1842.63,2021-02-09 13:30:00+00:00
2021-02-09 13:00:00+00:00,long,EXECUTE,pullback_recovery,119894.0,1,1842.63,2021-02-09 13:30:00+00:00
2021-02-09 14:00:00+00:00,long,EXECUTE,pullback_recovery,119898.0,1,1843.42,2021-02-09 14:30:00+00:00
2021-02-10 08:00:00+00:00,long,EXECUTE,pullback_recovery,119968.0,3,1843.48,2021-02-10 09:00:00+00:00
2021-02-10 09:00:00+00:00,long,EXECUTE,pullback_recovery,119970.0,1,1846.45,2021-02-10 09:30:00+00:00
2021-02-10 10:00:00+00:00,long,EXECUTE,pullback_recovery,119975.0,2,1845.22,2021-02-10 10:45:00+00:00
2021-02-10 11:00:00+00:00,long,EXECUTE,pullback_recovery,119985.0,8,1840.21,2021-02-10 13:15:00+00:00
2021-02-10 12:00:00+00:00,long,EXECUTE,pullback_recovery,119982.0,1,1842.05,2021-02-10 12:30:00+00:00
2021-02-10 13:00:00+00:00,long,EXECUTE,pullback_recovery,119986.0,1,1840.8,2021-02-10 13:30:00+00:00
2021-02-10 14:00:00+00:00,long,EXECUTE,pullback_recovery,119992.0,3,1838.28,2021-02-10 15:00:00+00:00
2021-02-11 08:00:00+00:00,long,EXECUTE,pullback_recovery,120060.0,3,1842.7,2021-02-11 09:00:00+00:00
2021-02-11 09:00:00+00:00,long,EXECUTE,pullback_recovery,120062.0,1,1843.41,2021-02-11 09:30:00+00:00
2021-02-11 10:00:00+00:00,long,EXECUTE,pullback_recovery,120068.0,3,1842.25,2021-02-11 11:00:00+00:00
2021-02-11 11:00:00+00:00,long,EXECUTE,pullback_recovery,120071.0,2,1842.48,2021-02-11 11:45:00+00:00
2021-02-11 12:00:00+00:00,short,EXECUTE,pullback_recovery,120076.0,3,1840.43,2021-02-11 13:00:00+00:00
2021-02-11 13:00:00+00:00,long,EXECUTE,pullback_recovery,120079.0,2,1841.24,2021-02-11 13:45:00+00:00
2021-02-11 14:00:00+00:00,long,EXECUTE,pullback_recovery,120082.0,1,1843.32,2021-02-11 14:30:00+00:00
2021-02-12 07:00:00+00:00,short,EXECUTE,pullback_recovery,120148.0,3,1823.83,2021-02-12 08:00:00+00:00
2021-02-12 08:00:00+00:00,short,EXECUTE,pullback_recovery,120152.0,3,1818.68,2021-02-12 09:00:00+00:00
2021-02-12 09:00:00+00:00,short,EXECUTE,pullback_recovery,120156.0,3,1817.2,2021-02-12 10:00:00+00:00
2021-02-12 10:00:00+00:00,long,EXECUTE,pullback_recovery,120160.0,3,1816.89,2021-02-12 11:00:00+00:00
2021-02-12 11:00:00+00:00,long,EXECUTE,pullback_recovery,120162.0,1,1818.12,2021-02-12 11:30:00+00:00
2021-02-12 12:00:00+00:00,long,EXECUTE,pullback_recovery,120167.0,2,1820.87,2021-02-12 12:45:00+00:00
2021-02-12 13:00:00+00:00,long,EXECUTE,pullback_recovery,120171.0,2,1819.25,2021-02-12 13:45:00+00:00
2021-02-12 14:00:00+00:00,long,EXECUTE,pullback_recovery,120174.0,1,1817.29,2021-02-12 14:30:00+00:00
2021-02-15 09:00:00+00:00,long,EXECUTE,pullback_recovery,120247.0,2,1817.46,2021-02-15 09:45:00+00:00
2021-02-15 10:00:00+00:00,long,EXECUTE,pullback_recovery,120251.0,2,1818.54,2021-02-15 10:45:00+00:00
2021-02-15 11:00:00+00:00,long,EXECUTE,pullback_recovery,120256.0,3,1818.02,2021-02-15 12:00:00+00:00
2021-02-15 12:00:00+00:00,long,EXECUTE,pullback_recovery,120258.0,1,1819.05,2021-02-15 12:30:00+00:00
2021-02-15 13:00:00+00:00,long,EXECUTE,pullback_recovery,120262.0,1,1820.14,2021-02-15 13:30:00+00:00
2021-02-15 14:00:00+00:00,long,EXECUTE,pullback_recovery,120266.0,1,1823.96,2021-02-15 14:30:00+00:00
2021-02-16 08:00:00+00:00,long,EXECUTE,pullback_recovery,120318.0,1,1823.18,2021-02-16 08:30:00+00:00
2021-02-16 09:00:00+00:00,long,EXECUTE,pullback_recovery,120324.0,3,1820.49,2021-02-16 10:00:00+00:00
2021-02-16 10:00:00+00:00,long,EXECUTE,pullback_recovery,120327.0,2,1823.86,2021-02-16 10:45:00+00:00
2021-02-16 11:00:00+00:00,long,EXECUTE,pullback_recovery,120330.0,1,1822.82,2021-02-16 11:30:00+00:00
2021-02-16 12:00:00+00:00,short,EXECUTE,pullback_recovery,120336.0,3,1822.77,2021-02-16 13:00:00+00:00
2021-02-16 13:00:00+00:00,short,INVALIDATE,adverse_move_limit,,0,,
2021-02-16 14:00:00+00:00,long,EXECUTE,pullback_recovery,120344.0,3,1807.24,2021-02-16 15:00:00+00:00
2021-02-19 09:00:00+00:00,long,EXECUTE,pullback_recovery,120600.0,3,1773.28,2021-02-19 10:00:00+00:00
2021-02-19 10:00:00+00:00,long,EXECUTE,pullback_recovery,120603.0,2,1774.28,2021-02-19 10:45:00+00:00
2021-02-19 11:00:00+00:00,long,EXECUTE,pullback_recovery,120608.0,3,1770.82,2021-02-19 12:00:00+00:00
2021-02-23 08:00:00+00:00,long,EXECUTE,pullback_recovery,120778.0,1,1811.78,2021-02-23 08:30:00+00:00
2021-02-23 09:00:00+00:00,long,EXECUTE,pullback_recovery,120784.0,3,1808.41,2021-02-23 10:00:00+00:00
2021-02-23 10:00:00+00:00,long,EXECUTE,pullback_recovery,120788.0,3,1810.08,2021-02-23 11:00:00+00:00
2021-02-23 11:00:00+00:00,long,EXECUTE,pullback_recovery,120792.0,3,1804.23,2021-02-23 12:00:00+00:00
2021-02-23 12:00:00+00:00,long,EXECUTE,pullback_recovery,120795.0,2,1806.02,2021-02-23 12:45:00+00:00
2021-02-23 13:00:00+00:00,long,EXECUTE,pullback_recovery,120800.0,3,1808.93,2021-02-23 14:00:00+00:00
2021-02-23 14:00:00+00:00,long,EXECUTE,pullback_recovery,120802.0,1,1809.84,2021-02-23 14:30:00+00:00
2021-02-24 08:00:00+00:00,long,EXECUTE,pullback_recovery,120870.0,1,1807.82,2021-02-24 08:30:00+00:00
2021-02-24 09:00:00+00:00,long,EXECUTE,pullback_recovery,120876.0,3,1805.84,2021-02-24 10:00:00+00:00
2021-02-24 10:00:00+00:00,long,EXECUTE,pullback_recovery,120880.0,3,1805.93,2021-02-24 11:00:00+00:00
2021-02-24 11:00:00+00:00,long,EXECUTE,pullback_recovery,120883.0,2,1805.23,2021-02-24 11:45:00+00:00
2021-02-24 12:00:00+00:00,long,EXECUTE,pullback_recovery,120887.0,2,1808.1,2021-02-24 12:45:00+00:00
2021-02-24 13:00:00+00:00,long,EXECUTE,pullback_recovery,120890.0,1,1809.19,2021-02-24 13:30:00+00:00
2021-02-24 14:00:00+00:00,long,EXECUTE,pullback_recovery,120896.0,3,1806.46,2021-02-24 15:00:00+00:00
2021-03-03 08:00:00+00:00,long,EXECUTE,pullback_recovery,121331.0,2,1732.55,2021-03-03 08:45:00+00:00
2021-03-03 11:00:00+00:00,long,EXECUTE,pullback_recovery,121342.0,1,1727.65,2021-03-03 11:30:00+00:00
2021-03-03 12:00:00+00:00,long,EXECUTE,pullback_recovery,121346.0,1,1725.68,2021-03-03 12:30:00+00:00
2021-03-03 13:00:00+00:00,long,EXECUTE,pullback_recovery,121351.0,2,1722.81,2021-03-03 13:45:00+00:00
2021-03-04 07:00:00+00:00,short,EXECUTE,pullback_recovery,121419.0,2,1717.3,2021-03-04 07:45:00+00:00
2021-03-04 08:00:00+00:00,short,EXECUTE,pullback_recovery,121422.0,1,1715.13,2021-03-04 08:30:00+00:00
2021-03-04 09:00:00+00:00,short,EXECUTE,pullback_recovery,121428.0,3,1717.55,2021-03-04 10:00:00+00:00
2021-03-04 10:00:00+00:00,short,EXECUTE,pullback_recovery,121432.0,3,1712.75,2021-03-04 11:00:00+00:00
2021-03-08 20:00:00+00:00,long,INVALIDATE,max_wait_exceeded,,16,,
2021-03-10 07:00:00+00:00,short,EXECUTE,pullback_recovery,121786.0,1,1712.5,2021-03-10 07:30:00+00:00
2021-03-10 08:00:00+00:00,short,EXECUTE,pullback_recovery,121792.0,3,1714.89,2021-03-10 09:00:00+00:00
2021-03-10 09:00:00+00:00,short,EXECUTE,pullback_recovery,121795.0,2,1715.35,2021-03-10 09:45:00+00:00
2021-03-10 10:00:00+00:00,short,EXECUTE,pullback_recovery,121800.0,3,1714.75,2021-03-10 11:00:00+00:00
2021-03-10 11:00:00+00:00,short,EXECUTE,pullback_recovery,121802.0,1,1713.69,2021-03-10 11:30:00+00:00
2021-03-10 12:00:00+00:00,long,EXECUTE,pullback_recovery,121809.0,4,1711.34,2021-03-10 13:15:00+00:00
2021-03-10 13:00:00+00:00,long,EXECUTE,pullback_recovery,121812.0,3,1711.72,2021-03-10 14:00:00+00:00
2021-03-10 14:00:00+00:00,long,EXECUTE,pullback_recovery,121814.0,1,1712.95,2021-03-10 14:30:00+00:00
2021-03-11 08:00:00+00:00,long,EXECUTE,pullback_recovery,121885.0,4,1734.27,2021-03-11 09:15:00+00:00
2021-03-11 09:00:00+00:00,long,EXECUTE,pullback_recovery,121886.0,1,1736.44,2021-03-11 09:30:00+00:00
2021-03-11 10:00:00+00:00,long,EXECUTE,pullback_recovery,121890.0,1,1738.8,2021-03-11 10:30:00+00:00
2021-03-11 11:00:00+00:00,long,EXECUTE,pullback_recovery,121896.0,3,1733.58,2021-03-11 12:00:00+00:00
2021-03-11 12:00:00+00:00,long,EXECUTE,pullback_recovery,121898.0,1,1736.15,2021-03-11 12:30:00+00:00
2021-03-11 13:00:00+00:00,long,EXECUTE,pullback_recovery,121903.0,2,1733.02,2021-03-11 13:45:00+00:00
2021-03-12 08:00:00+00:00,long,EXECUTE,pullback_recovery,121975.0,2,1711.07,2021-03-12 08:45:00+00:00
2021-03-12 09:00:00+00:00,long,EXECUTE,pullback_recovery,121978.0,1,1710.33,2021-03-12 09:30:00+00:00
2021-03-16 07:00:00+00:00,short,EXECUTE,pullback_recovery,122160.0,3,1736.12,2021-03-16 08:00:00+00:00
2021-03-16 08:00:00+00:00,short,EXECUTE,pullback_recovery,122164.0,3,1730.86,2021-03-16 09:00:00+00:00
2021-03-16 09:00:00+00:00,short,EXECUTE,pullback_recovery,122173.0,8,1731.2,2021-03-16 11:15:00+00:00
2021-03-16 10:00:00+00:00,short,EXECUTE,pullback_recovery,122170.0,1,1731.74,2021-03-16 10:30:00+00:00
2021-03-16 11:00:00+00:00,long,EXECUTE,pullback_recovery,122177.0,4,1731.14,2021-03-16 12:15:00+00:00
2021-03-16 12:00:00+00:00,long,EXECUTE,pullback_recovery,122178.0,1,1732.7,2021-03-16 12:30:00+00:00
2021-03-16 13:00:00+00:00,long,EXECUTE,pullback_recovery,122184.0,3,1731.3,2021-03-16 14:00:00+00:00
2021-03-16 14:00:00+00:00,long,EXECUTE,pullback_recovery,122187.0,2,1731.98,2021-03-16 14:45:00+00:00
2021-03-17 08:00:00+00:00,long,EXECUTE,pullback_recovery,122254.0,1,1736.6,2021-03-17 08:30:00+00:00
2021-03-17 09:00:00+00:00,long,EXECUTE,pullback_recovery,122260.0,3,1735.29,2021-03-17 10:00:00+00:00
2021-03-17 10:00:00+00:00,long,EXECUTE,pullback_recovery,122262.0,1,1734.67,2021-03-17 10:30:00+00:00
2021-03-17 11:00:00+00:00,long,EXECUTE,pullback_recovery,122266.0,1,1736.44,2021-03-17 11:30:00+00:00
2021-03-17 12:00:00+00:00,long,EXECUTE,pullback_recovery,122271.0,2,1736.31,2021-03-17 12:45:00+00:00
2021-03-17 13:00:00+00:00,long,EXECUTE,pullback_recovery,122275.0,2,1728.94,2021-03-17 13:45:00+00:00
2021-03-17 14:00:00+00:00,long,EXECUTE,pullback_recovery,122279.0,2,1730.67,2021-03-17 14:45:00+00:00
2021-03-18 08:00:00+00:00,long,EXECUTE,pullback_recovery,122346.0,1,1751.37,2021-03-18 08:30:00+00:00
2021-03-23 07:00:00+00:00,short,EXECUTE,pullback_recovery,122619.0,2,1737.7,2021-03-23 07:45:00+00:00
2021-03-23 08:00:00+00:00,short,EXECUTE,pullback_recovery,122623.0,2,1737.99,2021-03-23 08:45:00+00:00
2021-03-23 09:00:00+00:00,short,EXECUTE,pullback_recovery,122627.0,2,1737.8,2021-03-23 09:45:00+00:00
2021-03-23 10:00:00+00:00,long,EXECUTE,pullback_recovery,122630.0,1,1738.96,2021-03-23 10:30:00+00:00
2021-03-23 11:00:00+00:00,short,EXECUTE,pullback_recovery,122634.0,1,1737.33,2021-03-23 11:30:00+00:00
2021-03-23 12:00:00+00:00,short,EXECUTE,pullback_recovery,122638.0,1,1739.28,2021-03-23 12:30:00+00:00
2021-03-23 13:00:00+00:00,short,EXECUTE,pullback_recovery,122642.0,1,1739.48,2021-03-23 13:30:00+00:00
2021-03-23 14:00:00+00:00,long,EXECUTE,pullback_recovery,122646.0,1,1740.07,2021-03-23 14:30:00+00:00
2021-03-24 07:00:00+00:00,short,EXECUTE,pullback_recovery,122710.0,1,1732.09,2021-03-24 07:30:00+00:00
2021-03-24 08:00:00+00:00,long,EXECUTE,pullback_recovery,122715.0,2,1730.91,2021-03-24 08:45:00+00:00
2021-03-24 09:00:00+00:00,long,EXECUTE,pullback_recovery,122719.0,2,1728.89,2021-03-24 09:45:00+00:00
2021-03-24 10:00:00+00:00,long,EXECUTE,pullback_recovery,122723.0,2,1729.54,2021-03-24 10:45:00+00:00
2021-03-24 11:00:00+00:00,short,EXECUTE,pullback_recovery,122729.0,4,1733.11,2021-03-24 12:15:00+00:00
2021-03-24 12:00:00+00:00,long,EXECUTE,pullback_recovery,122732.0,3,1731.3,2021-03-24 13:00:00+00:00
2021-03-24 13:00:00+00:00,long,EXECUTE,pullback_recovery,122734.0,1,1730.19,2021-03-24 13:30:00+00:00
2021-03-24 14:00:00+00:00,long,EXECUTE,pullback_recovery,122738.0,1,1731.57,2021-03-24 14:30:00+00:00
2021-03-25 07:00:00+00:00,short,EXECUTE,pullback_recovery,122803.0,2,1735.52,2021-03-25 07:45:00+00:00
2021-03-25 08:00:00+00:00,short,EXECUTE,pullback_recovery,122806.0,1,1733.66,2021-03-25 08:30:00+00:00
2021-03-25 09:00:00+00:00,short,EXECUTE,pullback_recovery,122810.0,1,1733.12,2021-03-25 09:30:00+00:00
2021-03-25 10:00:00+00:00,short,EXECUTE,pullback_recovery,122814.0,1,1732.68,2021-03-25 10:30:00+00:00
2021-03-25 11:00:00+00:00,short,EXECUTE,pullback_recovery,122818.0,1,1732.29,2021-03-25 11:30:00+00:00
2021-03-25 12:00:00+00:00,short,EXECUTE,pullback_recovery,122822.0,1,1731.72,2021-03-25 12:30:00+00:00
2021-03-25 14:00:00+00:00,long,EXECUTE,pullback_recovery,122830.0,1,1728.53,2021-03-25 14:30:00+00:00
2021-03-26 08:00:00+00:00,long,EXECUTE,pullback_recovery,122898.0,1,1728.87,2021-03-26 08:30:00+00:00
2021-03-26 09:00:00+00:00,long,EXECUTE,pullback_recovery,122902.0,1,1728.0,2021-03-26 09:30:00+00:00
2021-03-26 10:00:00+00:00,long,EXECUTE,pullback_recovery,122906.0,1,1727.32,2021-03-26 10:30:00+00:00
2021-03-26 11:00:00+00:00,long,EXECUTE,pullback_recovery,122911.0,2,1731.15,2021-03-26 11:45:00+00:00
2021-03-26 12:00:00+00:00,long,EXECUTE,pullback_recovery,122916.0,3,1725.59,2021-03-26 13:00:00+00:00
2021-03-26 13:00:00+00:00,long,EXECUTE,pullback_recovery,122919.0,2,1724.46,2021-03-26 13:45:00+00:00
2021-03-26 14:00:00+00:00,long,EXECUTE,pullback_recovery,122924.0,3,1724.72,2021-03-26 15:00:00+00:00
2021-03-29 07:00:00+00:00,short,EXECUTE,pullback_recovery,122983.0,2,1727.96,2021-03-29 07:45:00+00:00
2021-03-29 08:00:00+00:00,short,EXECUTE,pullback_recovery,122986.0,1,1727.34,2021-03-29 08:30:00+00:00
