trade_id,year,final_R,final_MAE,final_MFE,p0_R,max_mae,max_mfe,win
1267,2022,0.254680311515021,0.4930317656132533,0.3623486470169536,0.254680311515021,0.4930317656132533,0.3623486470169536,True
1268,2022,0.20003850127124803,0.5453663357868438,0.306647263538546,0.20003850127124803,0.38233867669038935,0.45608928437693314,True
1269,2022,-1.051276909711172,1.1399055456091143,0.0799265991912606,-1.051276909711172,0.9933734470917528,0.816393120311027,False
1270,2022,-1.0528880486182977,1.0949967489081123,0.06672023201230706,-1.0528880486182977,0.9438950469978545,0.16287586050065686,False
1271,2022,1.6601105565759198,0.15993031231765548,1.7727215341230447,1.6601105565759198,0.32949498079897077,1.4817639779789322,True
1272,2022,0.2385283488224937,0.31121020166964175,0.34957858269741837,0.2385283488224937,0.3410522758023192,0.34957858269741837,True
1273,2022,0.8682177929943021,0.07589271311797349,0.9866052705338646,0.8682177929943021,0.2874723981742054,0.9866052705338646,True
1274,2022,0.4462759706259692,0.21620883571998764,0.5603780027844393,0.4462759706259692,0.6309768062848783,0.5603780027844393,True
1275,2022,0.289612623934048,0.0632354317941201,0.4012179120731199,0.289612623934048,0.3009134340547904,0.46663387599807005,True
1276,2022,-1.060725457541619,2.028227228405159,0.051262885992610474,-1.060725457541619,0.9940542240315327,0.28974674691500824,False
1277,2022,0.15174516159834608,0.24804216517806088,0.2662470947324505,0.15174516159834608,0.24804216517806088,0.2981057214525418,True
1278,2022,-1.0630620617153173,1.887722049244926,0.20820463778433318,-1.0630620617153173,0.8490122451873708,0.2243983318342661,False
1279,2022,0.3947619789024669,1.3812446851163183,0.5179667569186194,0.3947619789024669,0.49955016111708517,0.7044347894093097,True
1280,2022,0.3164839114069301,0.5418256751438992,0.4395944156828158,0.3164839114069301,0.5418256751438992,0.39103456743882875,True
1281,2022,0.2816219114684467,0.25128173671949855,0.4051276979763082,0.2816219114684467,0.579486454067402,0.35640981024502205,True
1282,2022,0.32139708263669137,0.5056833132626962,0.44664414470917957,0.32139708263669137,0.5056833132626962,0.44664414470917957,True
1283,2022,1.37917427443042,0.22914339386958638,1.5068668835987797,1.37917427443042,0.22914339386958638,1.36987898508981,True
1285,2022,0.6578093178962138,0.7116665698561612,0.7729793820283782,0.6578093178962138,0.7116665698561612,0.8145845045738274,True
1286,2022,0.6289674203607898,0.7688661623201879,0.7465154017876943,0.6289674203607898,0.7688661623201879,0.7465154017876943,True
1287,2022,0.8830365312739293,0.5425069421461421,1.0029540106904173,0.8830365312739293,0.5425069421461421,1.0029540106904173,True
1288,2022,1.0378829642442435,0.26953154000408147,1.1580719557801713,1.0378829642442435,0.3905923164465799,1.1580719557801713,True
1289,2022,0.7368808199484979,0.3738201474033755,0.8511272282687053,0.7368808199484979,0.521658623777603,0.8511272282687053,True
1290,2022,0.26771476954619366,0.7041156928893144,0.3810246312786589,0.26771476954619366,0.7041156928893144,0.09581321137413991,True
1291,2022,0.16814253674264698,0.02271706299502955,0.2816915811379326,0.16814253674264698,0.07723801418302816,0.4202656654074527,True
1292,2022,0.14021514174075642,0.2859761576719956,0.25761488583672926,0.14021514174075642,0.2859761576719956,0.25761488583672926,True
1293,2022,0.4697506454867159,0.574805205511513,0.5915703573388619,0.4697506454867159,0.574805205511513,0.2323171038941798,True
1295,2022,0.25353166509882435,0.16596194453939597,0.36829910979977315,0.25353166509882435,0.16596194453939597,0.4387760999466258,True
1296,2022,0.7195600757405158,0.03228634237350393,0.8371387343994957,0.7195600757405158,0.161431711867677,0.8371387343994957,True
1297,2022,0.5467179692717651,0.32502716534701975,0.6635971292501525,0.5467179692717651,0.32502716534701975,0.6116830681183347,True
1298,2022,-1.059599702678708,1.448760706352813,0.2181868533663842,-1.059599702678708,0.9709314974804196,0.316370937381267,False
1299,2022,0.19920448326694382,0.27669226935732466,0.3132796768756142,0.19920448326694382,0.27669226935732466,0.7043075947276977,True
1300,2022,0.30568694721916057,0.1142473416791623,0.42201569069239525,0.30568694721916057,0.17953153692439033,0.42201569069239525,True
1301,2022,0.17731475274284866,1.4897083265704376,0.28848319974855907,0.17731475274284866,0.9222003926388372,0.32158782922787105,True
1302,2022,0.24883930610129318,0.23813530792522708,0.36562188691549247,0.24883930610129318,0.26459478658356134,0.35840566546321945,True
1303,2022,0.3580787559044523,0.004923950931469239,0.47762324035296405,0.3580787559044523,0.1403326015469853,0.4702373139557602,True
1304,2022,0.42277609065207994,0.41691239423808274,0.5424884165990191,0.42277609065207994,0.41691239423808274,0.5424884165990191,True
1305,2022,0.22066067825535043,0.11763314684733317,0.342670471250879,0.22066067825535043,0.11763314684733317,0.45774637577544663,True
1306,2022,0.18990627668240728,0.7066734455657883,0.3338869949232667,0.18990627668240728,0.7066734455657883,0.5089345456597295,True
1307,2022,0.17482531008747265,0.06233527225042777,0.311676361252068,0.17482531008747265,0.09038614476308839,0.9100949748560612,True
1308,2022,1.953062839711421,0.31533029819222297,2.1043470920175107,1.953062839711421,0.31533029819222297,2.1043470920175107,True
1309,2022,0.5247715187979707,0.0710306228497561,0.6529353408112075,0.5247715187979707,0.0710306228497561,0.519069936209737,True
1310,2022,0.1249403451126574,0.46159715351424035,0.25252079574603614,0.1249403451126574,0.5539165842170637,0.25252079574603614,True
1311,2022,1.0715803615621566,0.09725553190772195,1.2021864360819092,1.0715803615621566,0.09725553190772195,1.2021864360819092,True
1312,2022,0.986973994839955,0.2479413994356437,1.113206283180386,0.986973994839955,0.3997422562330083,0.9968256263024237,True
1314,2022,0.1561292643773817,0.18365425757625742,0.26981304508119885,0.1561292643773817,0.6847356270127549,0.30382309278047714,True
1315,2022,-1.0629930418945535,1.4641342496173906,0.07193052573401712,-1.0629930418945535,0.9861443044174268,0.17634580502528463,False
1316,2022,1.5121521381481469,1.5521833827550429,1.6412613387237882,1.5121521381481469,0.8751909173927394,1.6412613387237882,True
1317,2022,1.9338685663280328,1.0831495113062883,2.061053725967428,1.9338685663280328,0.41659596588704934,2.061053725967428,True
1318,2022,0.312890847100522,0.38623230898468003,0.4206090066429696,0.312890847100522,0.38623230898468003,0.4206090066429696,True
1319,2022,0.507422639391696,0.21236495185079257,0.6183567715655598,0.507422639391696,0.21236495185079257,0.6183567715655598,True
1320,2022,-1.0555986217970803,1.2153509219379786,0.03273672517001648,-1.0555986217970803,0.953457120577614,0.03478277049314252,False
1321,2022,-1.053854946367762,1.0781830453531442,0.053414572889050806,-1.053854946367762,0.9812454871470807,0.5578855390634445,False
1322,2022,-1.054409199306063,1.774516772437058,0.1377296482544077,-1.054409199306063,0.6547148496730693,0.49902046468984346,False
1323,2022,0.16945184669712696,0.24256278187463,0.2766418504024386,0.16945184669712696,0.24256278187463,0.5151953300973264,True
1324,2022,-1.0555361601508524,1.702791572863296,0.13239408162216634,-1.0555361601508524,0.5601288068629331,0.13239408162216634,False
1325,2022,-1.0566420762225663,1.6386388787300312,0.012461132157631692,-1.0566420762225663,0.9989674279710379,0.15368729661093253,False
1326,2022,0.16139118386269807,0.8378999881565533,0.26865403207711097,0.16139118386269807,0.7871751009811604,1.0088616449328618,True
1327,2022,0.35405919391836776,0.569170457703323,0.4625766970733376,0.35405919391836776,0.569170457703323,0.4625766970733376,True
1328,2022,0.2583351620850848,0.18198488587373357,0.36810579188090975,0.2583351620850848,0.18198488587373357,0.3308816106794557,True
1329,2022,0.3330689306025967,0.628250041799746,0.4460575296778425,0.3330689306025967,0.628250041799746,0.4460575296778425,True
1330,2022,0.5014963609908714,0.2776495332720555,0.6133153869293616,0.5014963609908714,0.4496264829853861,0.6133153869293616,True
1331,2022,0.2534925542058631,0.22459579392057322,0.3621860100160106,0.2534925542058631,0.5705947196900265,0.3621860100160106,True
1332,2022,0.1505010486552422,0.6816450301132891,0.2612292330973092,0.1505010486552422,0.5040907857424802,0.2612292330973092,True
1333,2022,0.6192106732730097,0.2203302668465829,0.7310022872013139,0.6192106732730097,0.024709936468754648,0.7310022872013139,True
1334,2022,0.15585229799295017,1.340802904249675,0.26975915361210645,0.15585229799295017,0.4515968053061456,0.9111864744230121,True
1335,2022,0.7168761162696781,0.11976974142008892,0.822055952474423,0.7168761162696781,0.1361019788864947,1.3265406208803996,True
1336,2022,1.9539296752281547,0.22348731744741318,2.075853352444332,1.9539296752281547,0.9756080973185416,0.0,True
1338,2022,0.2703091408557887,0.2912379257739336,0.37132835536172704,0.2703091408557887,0.2912379257739336,0.5788353774756139,True
1339,2022,0.2730089856239001,0.14447638537945864,0.3771396553411914,0.2730089856239001,0.30583962099810247,0.2195290531090237,True
1340,2022,-1.0523843007228122,1.911654937455631,0.16772246709478902,-1.0523843007228122,0.8595776438609075,0.16772246709478902,False
1341,2022,-1.0506422455811795,1.261809488426835,0.15818602916136554,-1.0506422455811795,0.9987792306352615,0.557329846929057,False
1342,2022,0.2816616497877017,0.11762304735564925,0.38815605627351324,0.2816616497877017,0.16075149805271619,0.38815605627351324,True
1343,2022,0.4879845265912752,0.7337052744555754,0.597614780000096,0.4879845265912752,0.7337052744555754,0.597614780000096,True
1344,2022,0.6098143383711094,0.1997425601928228,0.7186815646151749,0.6098143383711094,0.6031442013664695,0.7186815646151749,True
1345,2022,0.44914754644389204,0.0705525491748227,0.554886265131893,0.44914754644389204,0.41759481808894905,0.554886265131893,True
1346,2022,0.22596909386158173,0.5324495048065755,0.33325976200124297,0.22596909386158173,0.5324495048065755,0.33325976200124297,True
1347,2022,0.6267154092391529,0.8420067782900712,0.7369903426904291,0.6267154092391529,0.8420067782900712,0.5850915697695137,True
1348,2022,0.16779041262164437,0.32490126760224153,0.274762183095765,0.16779041262164437,0.32490126760224153,0.2527009859128697,True
1349,2022,0.4416051442809908,0.4086404655781649,0.5531093170451541,0.4416051442809908,0.4086404655781649,0.46642800616496993,True
1350,2022,0.32571404797773146,0.48136805811091576,0.43779594940259137,0.32571404797773146,0.5290898914581237,0.35065173198598976,True
1351,2022,0.2799205796695095,0.08484877908524256,0.38788013296105633,0.2799205796695095,0.8808111352656786,0.38788013296105633,True
1352,2022,0.5263837724782072,0.1836139253422569,0.6374910441659345,0.5263837724782072,0.2578847266043303,0.6374910441659345,True
1353,2022,-1.055956548550632,1.0979572410752487,0.15221218684037413,-1.055956548550632,0.9944529540237961,0.5682588308707208,False
1354,2022,-1.0567880970008916,1.1266682647185087,0.018537503441421032,-1.0567880970008916,0.9495321207225671,0.14212085971770175,False
1355,2022,0.26524213667989216,0.6689390503123248,0.37809598495912367,0.26524213667989216,0.6689390503123248,0.4715812559655131,True
1356,2022,0.550580578731311,2.024047250076872,0.6706902130432577,0.550580578731311,0.11178170217386116,0.9361717557061893,True
1357,2022,0.4851497112418936,0.17283145335954667,0.6004785110312746,0.4851497112418936,0.5074154207607301,0.5495153901688383,True
1358,2022,0.1392135247383419,0.8412503561669632,0.25412771175879345,0.1392135247383419,0.8412503561669632,0.2453646872153954,True
1359,2022,0.47962350749220023,0.5162911283451248,0.5964052689504333,0.47962350749220023,0.5162911283451248,0.5875036977720769,True
1360,2022,0.7939098134918875,0.10942715426588252,0.9111485498056825,0.7939098134918875,0.1719569567035732,0.9022157208860269,True
1361,2022,-1.059500585442271,1.0499907136195845,0.10327777511012466,-1.059500585442271,0.8843159493804363,0.10327777511012466,False
1362,2022,0.6877078698080042,0.24337124632638557,0.8008370071423112,0.6877078698080042,0.24337124632638557,0.8715602753055602,True
1363,2022,2.4890608233723115,0.03198761081505848,2.608989507101863,2.4890608233723115,0.7936925933482378,2.608989507101863,True
1364,2022,0.5272626426334733,0.007482433474204502,0.6210419783595181,0.5272626426334733,0.7766765946231419,0.6210419783595181,True
1365,2022,0.6352074249228951,0.3576253301378154,0.7317795620887771,0.6352074249228951,0.3576253301378154,0.6686692097115016,True
1366,2022,1.2316813588821391,0.33925410951927204,1.3297036072260167,1.2316813588821391,0.9602616320291432,1.0652004031940425,True
1368,2022,0.15226051704840338,0.10903051913355809,0.25202136389880153,0.15226051704840338,0.2734699906136165,0.24487182166054342,True
1369,2022,1.1623196773814528,0.06623640611831509,1.267442581940012,1.1623196773814528,0.7536628912383546,1.267442581940012,True
1370,2022,0.35019405288449523,0.12871993916192465,0.4523586433404554,0.35019405288449523,0.1379142205306246,0.4523586433404554,True
1371,2022,0.24010099616770425,0.6662590994026948,0.34519273673787576,0.24010099616770425,0.6662590994026948,0.5326361045364503,True
1372,2022,0.21373939167045003,0.3275258902127747,0.31499757747240625,0.21373939167045003,0.3275258902127747,0.6550517804255493,True
1373,2022,-1.048157317623132,1.564717381704784,0.2027672753814875,-1.048157317623132,0.7805642901852805,0.2027672753814875,False
1374,2022,0.32854881474407904,0.31393115822052764,0.4305341598452706,0.32854881474407904,0.31393115822052764,0.6278623164410553,True
1375,2022,0.22087527655128092,0.032023130945389645,0.3202313094541796,0.22087527655128092,0.241952544920924,0.4963585296539844,True
1376,2022,0.33555745541360643,1.1562004086240638,0.4437011122267097,0.33555745541360643,0.8413751381229287,0.4437011122267097,True
1377,2022,0.20957677675980324,0.13612398200997672,0.3183206963925126,0.20957677675980324,0.1675372086276307,0.6806199100497884,True
1378,2022,-1.0579053855457186,1.1293301500324222,0.0021429414611601498,-1.0579053855457186,0.9557518916783039,0.09000354136882374,False
1379,2022,0.3495788148762034,0.1917829483981001,0.4611410219910248,0.3495788148762034,0.08403971896094979,0.4611410219910248,True
1380,2022,0.4200987128665828,0.8891133693111523,0.5351944553134977,0.4200987128665828,0.8891133693111523,0.6085678887032332,True
1381,2022,0.2592610623053171,0.612385027589872,0.3722772290024918,0.2592610623053171,0.612385027589872,0.1982541456226424,True
1382,2022,0.5113585417372528,0.3812429784192115,0.6271334201215167,0.5113585417372528,0.3812429784192115,0.21656405874700893,True
1383,2022,0.4289417836434588,0.47537198590210633,0.5462206953394815,0.4289417836434588,0.47537198590210633,0.10741578527596671,True
1384,2022,0.4153922094415353,0.9203172284926391,0.5328152375483779,0.4153922094415353,0.9203172284926391,0.5328152375483779,True
1385,2022,0.6587184796237413,0.35129523404365276,0.7696005416332353,0.6587184796237413,0.9218961633284127,0.7696005416332353,True
1386,2022,0.6482630352909381,0.357360627219783,0.768203797288791,0.6482630352909381,0.357360627219783,0.768203797288791,True
1387,2022,0.35755355080267803,0.10444904426047684,0.47748134519094515,0.35755355080267803,0.12185721830393677,0.47748134519094515,True
1388,2022,0.7118919278103847,0.3262567085454859,0.8357191072742742,0.7118919278103847,0.3262567085454859,0.8357191072742742,True
1389,2022,-1.0642171791891941,1.3655699736845162,0.08817816584004379,-1.0642171791891941,0.9485110811979558,0.5505177380823008,False
1390,2022,-1.0627175456968305,1.1670802775637255,0.13716680553043234,-1.0627175456968305,0.948543333159349,0.4533479165835311,False
1391,2022,-1.0607477144866673,1.3215112476843602,0.21800440650576383,-1.0607477144866673,0.6652505600588151,0.9192144562975059,False
1392,2022,0.23034563763140742,1.2234217386090087,0.34889325378718505,0.23034563763140742,0.5531794352810228,0.21805828361700372,True
1393,2022,0.27120314487381675,1.217877185468034,0.39263608102929914,0.27120314487381675,0.5313518222312418,0.25862256834267294,True
1394,2022,0.6253713943935517,0.8902117981488777,0.7490222925284574,0.6253713943935517,0.8902117981488777,0.6126188718443715,True
1395,2022,0.4932717143609617,0.15911563072570037,0.6202812723203616,0.4932717143609617,0.1779937564049989,0.6202812723203616,True
1396,2022,0.3648948830590928,0.16787549071199498,0.49030302049230656,0.3648948830590928,0.38638009767048864,0.49030302049230656,True
1397,2022,0.4444381950919007,0.23203908544134352,0.5707628078671013,0.4444381950919007,0.23203908544134352,0.6534434015301436,True
1398,2022,0.18920703372021164,0.2103018289179822,0.3128239705155306,0.18920703372021164,0.7045111268752972,0.3128239705155306,True
1399,2022,0.5816348618254676,0.5126079816427374,0.710175641234204,0.5816348618254676,0.5126079816427374,0.710175641234204,True
1400,2022,0.8371812965234718,0.15638850908059318,0.9648375814465319,0.8371812965234718,0.24916135345048562,0.9648375814465319,True
1401,2022,0.3834451750771525,0.6748568545848818,0.5080383062605128,0.3834451750771525,0.5914475804226685,0.5080383062605128,True
1402,2022,3.1850845270579806,0.6370916376009846,3.3219778246339158,3.1850845270579806,0.6370916376009846,3.3219778246339158,True
1403,2022,-1.0649862198409827,1.1820231799312246,0.1966042611650135,-1.0649862198409827,0.791212270542178,0.29730400468858226,False
1404,2022,0.13845917135894478,0.6471024226431636,0.25788583633009604,0.13845917135894478,0.6471024226431636,0.26504933178370377,True
1405,2022,-1.0631665654799913,1.3807281259771909,0.05355269291311562,-1.0631665654799913,0.9802471181052211,0.3608985826753052,False
1406,2022,0.16873765894844492,0.8061790497972028,0.28628517393366726,0.16873765894844492,0.8061790497972028,0.5886023176076053,True
1407,2022,0.6878644847209406,0.04501131249796432,0.8034519280884661,0.6878644847209406,0.27006787498773477,0.8034519280884661,True
1408,2022,3.4553169004522566,0.8587432515486303,3.589502640149193,3.4553169004522566,0.8587432515486303,3.3378400934228436,True
1409,2022,3.5022545296101057,0.8760028488163247,3.638436384853408,3.5022545296101057,0.8760028488163247,3.3830289046358435,True
1410,2022,0.19072160048413925,0.17873497814843597,0.2929779538721552,0.19072160048413925,0.17873497814843597,0.2929779538721552,True
1411,2022,-1.0510833354326785,1.4490925539037247,0.005645815145074279,-1.0510833354326785,0.9127401151211976,0.1580828240622082,False
1412,2022,0.4899052589265072,0.1839198467486361,0.5949244022379377,0.4899052589265072,0.1839198467486361,0.5949244022379377,True
1413,2022,0.24998886146290705,0.06676000243294539,0.35234445728510433,0.24998886146290705,0.11683000425766497,0.576732243240351,True
1414,2022,0.30584593934319415,0.011429838065392769,0.4095691973420353,0.30584593934319415,0.1847823820566561,0.39432941325490267,True
1415,2022,-1.053133722760903,1.3245303975127463,0.003912940613032629,-1.053133722760903,0.9293233955960947,0.01956470306516315,False
1416,2022,0.20848640979276417,0.13047495593967406,0.31352937173558115,0.20848640979276417,0.13047495593967406,0.521899823758652,True
1417,2022,0.17943952139670097,0.7680676943739019,0.2892722485304465,0.17943952139670097,0.7680676943739019,0.25535757111651863,True
1418,2022,1.1189536688481099,0.14307515845246194,1.2408069776137411,1.1189536688481099,0.17761054152722314,1.2408069776137411,True
1419,2022,0.9406962623795275,0.13015048037782534,1.0667235450575057,0.9406962623795275,0.36493173909857307,1.0667235450575057,True
1420,2022,-1.065837584255786,1.8014340311255599,0.03863665482303298,-1.065837584255786,0.9031318064892194,0.4636398578767801,False
1421,2022,0.30817470147232745,0.17138517604390324,0.4260825904424569,0.30817470147232745,0.27612056140407537,0.4260825904424569,True
1422,2022,0.19577026786218996,0.2781830572911652,0.3141550043547043,0.19577026786218996,0.2781830572911652,0.568356763603601,True
1423,2022,0.2879302042632156,0.06526929496202868,0.4061200575415546,0.2879302042632156,0.47622411509330415,0.4061200575415546,True
1424,2022,-1.0673455338024755,1.6493186896924987,0.2172755160074273,-1.0673455338024755,0.582693429292549,0.2172755160074273,False
1425,2022,-1.0690853926648678,1.7936361571956716,0.06586799447328574,-1.0690853926648678,0.6992140951779785,0.12160245133530563,False
1426,2022,0.7595263822419175,0.0920982360577847,0.8760563917695029,0.7595263822419175,0.14151680174735137,1.359010556462905,True
1427,2022,0.13866275072769152,0.6662267726495265,0.2626205120402734,0.13866275072769152,0.6662267726495265,0.36213986397129194,True
1428,2022,0.161974131077355,0.4518312606695245,0.2880424286767922,0.161974131077355,0.4518312606695245,0.3049861009518825,True
1429,2022,0.11980654522860858,0.1141426394441757,0.2516991536460372,0.11980654522860858,0.1814575293727802,0.24291895061188007,True
1430,2022,0.3210235894096176,0.5594785388505318,0.45665545603472196,0.3210235894096176,0.5594785388505318,0.45665545603472196,True
1431,2022,0.1594497946202438,0.2162211230116513,0.29540068918492524,0.1594497946202438,0.5024857084073606,0.29540068918492524,True
1432,2022,0.4030429043440662,0.23845452492378416,0.5419421020995223,0.4030429043440662,0.23845452492378416,0.5419421020995223,True
1433,2022,0.1903177563591506,0.4956439495083875,0.32431023856717617,0.1903177563591506,0.4956439495083875,0.32431023856717617,True
1434,2022,-1.0843946308034957,1.8816468037233323,0.23097137525245864,-1.0843946308034957,0.6005255756564065,0.23097137525245864,False
1435,2022,0.15937005848597885,0.19423548854941686,0.2976188937450317,0.15937005848597885,0.19423548854941686,0.3884709770987625,True
1436,2022,0.24647930669951026,0.10216409678585377,0.386307990971598,0.24647930669951026,0.4693163196101178,0.386307990971598,True
1437,2022,0.1546881135004391,1.842199238788253,0.3059482834736931,0.1546881135004391,0.48821534596863086,0.3905722767749195,True
1438,2022,0.5457588045424668,1.4412491682541102,0.6963338678081142,0.5457588045424668,0.09392410309976695,0.6153648134118168,True
1440,2022,0.4509289215820485,0.9843574552108033,0.5755988509284026,0.4509289215820485,0.9843574552108033,0.5755988509284026,True
1441,2022,0.8129118324917519,0.6282245187497353,0.938148614666307,0.8129118324917519,0.6282245187497353,0.938148614666307,True
1442,2022,1.1291467125100108,0.6150262587626243,1.280741494895667,1.1291467125100108,0.6150262587626243,1.280741494895667,True
1443,2022,1.2762089125804248,0.04007642941572824,1.426052946708252,1.2762089125804248,0.44752012847523964,1.426052946708252,True
1444,2022,0.22837460288624545,0.26455361609260375,0.36606837575610407,0.22837460288624545,0.42451626768349343,0.5014213886407245,True
1445,2022,0.44188821187453264,0.3551350629594167,0.5774804936819392,0.44188821187453264,0.3551350629594167,0.5774804936819392,True
1446,2022,0.6135014491116765,0.20652875991729328,0.7530356323140187,0.6135014491116765,0.20652875991729328,0.7530356323140187,True
1447,2022,0.41026135262614105,0.12363640154075681,0.5531102174190311,0.41026135262614105,0.3774163836506495,0.5531102174190311,True
1448,2022,3.1051700056941867,1.7680432181025119,3.2728300011568288,3.1051700056941867,0.3250079445041485,3.2728300011568288,True
1449,2022,1.020546691913722,0.7878095359142672,1.141881237448805,1.020546691913722,0.4492284713219004,1.9562461509781863,True
1450,2022,-1.0535666166579876,1.7718024406144297,0.23585048989472907,-1.0535666166579876,0.508735354235843,1.1909475150884286,False
1451,2022,0.28609426549333905,0.6109691682992657,0.39544929987008537,0.28609426549333905,0.6010829358025226,0.39544929987008537,True
1452,2022,-1.0522689188920769,1.020672382781663,0.19459548232472815,-1.0522689188920769,0.9729774116236407,0.9691618139310023,False
1453,2022,0.15476115070700402,0.13496076868901016,0.2601417715309558,0.15476115070700402,0.2034191296182395,0.2601417715309558,True
1454,2022,-1.0551869125669422,1.1261442921570235,0.15713641285911634,-1.0551869125669422,0.6547350535796743,0.15713641285911634,False
1455,2022,-1.056048860700399,1.1170552453169662,0.165716986942668,-1.056048860700399,0.6383172830382664,0.18617587421951762,False
1456,2022,0.21833760601775862,0.9046806866655406,0.3322037625399907,0.21833760601775862,0.9046806866655406,0.4053303769356184,True
1457,2022,0.9641615326331814,0.551329566299423,1.0770616884492528,0.9641615326331814,0.551329566299423,1.0770616884492528,True
1458,2022,-1.0367527230787208,1.2620304939681741,0.19476591564886395,-1.0367527230787208,0.9869894374099231,1.0949002825667329,False
1459,2022,0.3941228183938394,0.9154146003335916,0.4929155540258071,0.3941228183938394,0.9154146003335916,0.4929155540258071,True
1460,2022,0.5663474559862912,0.7727773758966788,0.6673986428199117,0.5663474559862912,0.7727773758966788,0.6673986428199117,True
1461,2022,0.5852252713225505,0.7857821458883066,0.6886832079524968,0.5852252713225505,0.7857821458883066,0.6886832079524968,True
1462,2022,0.4623724872394576,0.46337284442980214,0.5681833687651036,0.4623724872394576,0.46337284442980214,0.5681833687651036,True
1463,2022,0.7470639129181282,0.19451196498039142,0.8547304615003919,0.7470639129181282,0.19451196498039142,0.8547304615003919,True
1464,2022,-1.0455706059669452,2.3686120299582316,0.12466379105043132,-1.0455706059669452,0.2817077875685153,0.36103929096424764,False
1465,2022,-1.0372905569839233,1.8976476063593257,0.09237505733318309,-1.0372905569839233,0.9250702170082884,0.09237505733318309,False
1466,2022,-1.0375175529389373,1.4938254834773805,0.13652531037991691,-1.0375175529389373,0.8920537270455026,0.424156304092963,False
1467,2022,1.0984647855147367,0.08169776730746867,1.1894233769766793,1.0984647855147367,0.254704803958627,1.1894233769766793,True
1468,2022,0.28976083201803254,0.0396304622220187,0.3867933112869112,0.28976083201803254,0.10145398328838375,0.5358038492416741,True
1469,2022,1.8139851339198947,0.45197510958834647,1.9197754654792492,1.8139851339198947,0.6995918362935276,1.1530586129102172,True
1470,2022,0.24461472652246077,0.21037228705023728,0.34265183118034176,0.24461472652246077,0.21037228705023728,0.573742601046151,True
