trade_id,year,p0_R,early_R,early_exit,exit_bar,premature,saved
1301,2022,0.17731475274284866,-0.7495833960679777,True,73,True,False
1302,2022,0.24883930610129318,0.24883930610129318,False,34,False,False
1303,2022,0.3580787559044523,0.3580787559044523,False,22,False,False
1304,2022,0.42277609065207994,0.42277609065207994,False,46,False,False
1305,2022,0.22066067825535043,0.22066067825535043,False,22,False,False
1306,2022,0.18990627668240728,-0.6872237177061977,True,22,True,False
1307,2022,0.17482531008747265,0.17482531008747265,False,22,False,False
1308,2022,1.953062839711421,1.953062839711421,False,22,False,False
1309,2022,0.5247715187979707,0.5247715187979707,False,22,False,False
1310,2022,0.1249403451126574,0.1249403451126574,False,22,False,False
1311,2022,1.0715803615621566,1.0715803615621566,False,22,False,False
1312,2022,0.986973994839955,0.986973994839955,False,22,False,False
1314,2022,0.1561292643773817,-0.5622994552952499,True,2,True,False
1315,2022,-1.0629930418945535,-0.8654866483474815,True,21,False,True
1316,2022,1.5121521381481469,-0.6814463631607357,True,22,True,False
1317,2022,1.9338685663280328,1.9338685663280328,False,18,False,False
1318,2022,0.312890847100522,0.312890847100522,False,34,False,False
1319,2022,0.507422639391696,0.507422639391696,False,22,False,False
1320,2022,-1.0555986217970803,-0.5831229170914769,True,2,False,True
1321,2022,-1.053854946367762,-0.6053651594093175,True,29,False,True
1322,2022,-1.054409199306063,-0.5249695288536917,True,49,False,True
1323,2022,0.16945184669712696,0.16945184669712696,False,22,False,False
1324,2022,-1.0555361601508524,-1.0555361601508524,False,27,False,False
1325,2022,-1.0566420762225663,-1.0566420762225663,False,16,False,False
1326,2022,0.16139118386269807,-0.6988762233054654,True,21,True,False
1327,2022,0.35405919391836776,0.35405919391836776,False,58,False,False
1328,2022,0.2583351620850848,0.2583351620850848,False,22,False,False
1329,2022,0.3330689306025967,0.3330689306025967,False,34,False,False
1330,2022,0.5014963609908714,0.5014963609908714,False,22,False,False
1331,2022,0.2534925542058631,0.2534925542058631,False,22,False,False
1332,2022,0.1505010486552422,0.1505010486552422,False,34,False,False
1333,2022,0.6192106732730097,0.6192106732730097,False,22,False,False
1334,2022,0.15585229799295017,0.15585229799295017,False,17,False,False
1335,2022,0.7168761162696781,0.7168761162696781,False,22,False,False
1336,2022,1.9539296752281547,-0.8982471028175327,True,2,True,False
1338,2022,0.2703091408557887,0.2703091408557887,False,34,False,False
1339,2022,0.2730089856239001,0.2730089856239001,False,22,False,False
1340,2022,-1.0523843007228122,-0.6575483084967131,True,18,False,True
1341,2022,-1.0506422455811795,-0.5812416885464956,True,16,False,True
1342,2022,0.2816616497877017,0.2816616497877017,False,22,False,False
1343,2022,0.4879845265912752,0.4879845265912752,False,34,False,False
1344,2022,0.6098143383711094,0.6098143383711094,False,22,False,False
1345,2022,0.44914754644389204,0.44914754644389204,False,22,False,False
1346,2022,0.22596909386158173,0.22596909386158173,False,22,False,False
1347,2022,0.6267154092391529,-0.8101267889115916,True,18,True,False
1348,2022,0.16779041262164437,0.16779041262164437,False,34,False,False
1349,2022,0.4416051442809908,0.4416051442809908,False,34,False,False
1350,2022,0.32571404797773146,0.32571404797773146,False,22,False,False
1351,2022,0.2799205796695095,-0.6525275153459227,True,4,True,False
1352,2022,0.5263837724782072,0.5263837724782072,False,22,False,False
1353,2022,-1.055956548550632,-0.5885537891161318,True,37,False,True
1354,2022,-1.0567880970008916,-0.6096778909628537,True,25,False,True
1355,2022,0.26524213667989216,-0.5484469232374501,True,21,True,False
1356,2022,0.550580578731311,0.550580578731311,False,20,False,False
1357,2022,0.4851497112418936,0.4851497112418936,False,22,False,False
1358,2022,0.1392135247383419,-0.6243654987176613,True,2,True,False
1359,2022,0.47962350749220023,0.47962350749220023,False,46,False,False
1360,2022,0.7939098134918875,0.7939098134918875,False,22,False,False
1361,2022,-1.059500585442271,-0.5723310037352701,True,19,False,True
1362,2022,0.6877078698080042,0.6877078698080042,False,22,False,False
1363,2022,2.4890608233723115,-0.573777768994796,True,5,True,False
1364,2022,0.5272626426334733,-0.6719225259841768,True,2,True,False
1365,2022,0.6352074249228951,0.6352074249228951,False,22,False,False
1366,2022,1.2316813588821391,-0.8524478260378445,True,2,True,False
1368,2022,0.15226051704840338,0.15226051704840338,False,22,False,False
1369,2022,1.1623196773814528,-0.6945871776733258,True,2,True,False
1370,2022,0.35019405288449523,0.35019405288449523,False,22,False,False
1371,2022,0.24010099616770425,0.24010099616770425,False,22,False,False
1372,2022,0.21373939167045003,0.21373939167045003,False,22,False,False
1373,2022,-1.048157317623132,-1.048157317623132,False,57,False,False
1374,2022,0.32854881474407904,0.32854881474407904,False,22,False,False
1375,2022,0.22087527655128092,0.22087527655128092,False,22,False,False
1376,2022,0.33555745541360643,0.33555745541360643,False,22,False,False
1377,2022,0.20957677675980324,0.20957677675980324,False,22,False,False
1378,2022,-1.0579053855457186,-0.9450371843724544,True,36,False,True
1379,2022,0.3495788148762034,0.3495788148762034,False,22,False,False
1380,2022,0.4200987128665828,-0.5136140337282958,True,32,True,False
1381,2022,0.2592610623053171,0.2592610623053171,False,46,False,False
1382,2022,0.5113585417372528,0.5113585417372528,False,34,False,False
1383,2022,0.4289417836434588,0.4289417836434588,False,22,False,False
1384,2022,0.4153922094415353,-0.6473044621455425,True,2,True,False
1385,2022,0.6587184796237413,0.6587184796237413,False,22,False,False
1386,2022,0.6482630352909381,0.6482630352909381,False,46,False,False
1387,2022,0.35755355080267803,0.35755355080267803,False,22,False,False
1388,2022,0.7118919278103847,0.7118919278103847,False,22,False,False
1389,2022,-1.0642171791891941,-0.5814992558097914,True,18,False,True
1390,2022,-1.0627175456968305,-0.5812152776711801,True,20,False,True
1391,2022,-1.0607477144866673,-0.510175260585635,True,42,False,True
1392,2022,0.23034563763140742,0.23034563763140742,False,38,False,False
1393,2022,0.27120314487381675,0.27120314487381675,False,26,False,False
1394,2022,0.6253713943935517,0.6253713943935517,False,22,False,False
1395,2022,0.4932717143609617,0.4932717143609617,False,22,False,False
1396,2022,0.3648948830590928,0.3648948830590928,False,22,False,False
1397,2022,0.4444381950919007,0.4444381950919007,False,22,False,False
1398,2022,0.18920703372021164,-0.5862163481089134,True,5,True,False
1399,2022,0.5816348618254676,0.5816348618254676,False,34,False,False
1400,2022,0.8371812965234718,0.8371812965234718,False,22,False,False
1401,2022,0.3834451750771525,0.3834451750771525,False,22,False,False
1402,2022,3.1850845270579806,3.1850845270579806,False,22,False,False
1403,2022,-1.0649862198409827,-0.5490533634974496,True,31,False,True
1404,2022,0.13845917135894478,0.13845917135894478,False,22,False,False
1405,2022,-1.0631665654799913,-0.7380958110198564,True,24,False,True
1406,2022,0.16873765894844492,-0.6550204779602077,True,18,True,False
1407,2022,0.6878644847209406,0.6878644847209406,False,22,False,False
1408,2022,3.4553169004522566,-0.5673445132338993,True,26,True,False
1409,2022,3.5022545296101057,-0.5802678717222921,True,14,True,False
1410,2022,0.19072160048413925,0.19072160048413925,False,22,False,False
1411,2022,-1.0510833354326785,-0.6041022205235042,True,24,False,True
1412,2022,0.4899052589265072,0.4899052589265072,False,22,False,False
1413,2022,0.24998886146290705,0.24998886146290705,False,22,False,False
1414,2022,0.30584593934319415,0.30584593934319415,False,22,False,False
1415,2022,-1.053133722760903,-0.6867210775878493,True,22,False,True
1416,2022,0.20848640979276417,0.20848640979276417,False,22,False,False
1417,2022,0.17943952139670097,-0.6304140036938898,True,17,True,False
1418,2022,1.1189536688481099,1.1189536688481099,False,34,False,False
1419,2022,0.9406962623795275,0.9406962623795275,False,22,False,False
1420,2022,-1.065837584255786,-0.6447491773599668,True,20,False,True
1421,2022,0.30817470147232745,0.30817470147232745,False,22,False,False
1422,2022,0.19577026786218996,0.19577026786218996,False,22,False,False
1423,2022,0.2879302042632156,0.2879302042632156,False,22,False,False
1424,2022,-1.0673455338024755,-1.0673455338024755,False,30,False,False
1425,2022,-1.0690853926648678,-0.5522777998145082,True,15,False,True
1426,2022,0.7595263822419175,0.7595263822419175,False,22,False,False
1427,2022,0.13866275072769152,0.13866275072769152,False,82,False,False
1428,2022,0.161974131077355,0.161974131077355,False,58,False,False
1429,2022,0.11980654522860858,0.11980654522860858,False,22,False,False
1430,2022,0.3210235894096176,0.3210235894096176,False,46,False,False
1431,2022,0.1594497946202438,0.1594497946202438,False,22,False,False
1432,2022,0.4030429043440662,0.4030429043440662,False,22,False,False
1433,2022,0.1903177563591506,0.1903177563591506,False,58,False,False
1434,2022,-1.0843946308034957,-1.0843946308034957,False,59,False,False
1435,2022,0.15937005848597885,0.15937005848597885,False,22,False,False
1436,2022,0.24647930669951026,0.24647930669951026,False,22,False,False
1437,2022,0.1546881135004391,0.1546881135004391,False,23,False,False
1438,2022,0.5457588045424668,0.5457588045424668,False,11,False,False
1440,2022,0.4509289215820485,-0.5088627522699766,True,27,True,False
1441,2022,0.8129118324917519,0.8129118324917519,False,94,False,False
1442,2022,1.1291467125100108,1.1291467125100108,False,34,False,False
1443,2022,1.2762089125804248,1.2762089125804248,False,22,False,False
1444,2022,0.22837460288624545,0.22837460288624545,False,22,False,False
1445,2022,0.44188821187453264,0.44188821187453264,False,46,False,False
1446,2022,0.6135014491116765,0.6135014491116765,False,34,False,False
1447,2022,0.41026135262614105,0.41026135262614105,False,22,False,False
1448,2022,3.1051700056941867,3.1051700056941867,False,19,False,False
1449,2022,1.020546691913722,1.020546691913722,False,7,False,False
1450,2022,-1.0535666166579876,-1.0535666166579876,False,12,False,False
1451,2022,0.28609426549333905,0.28609426549333905,False,22,False,False
1452,2022,-1.0522689188920769,-0.5341836769698428,True,64,False,True
1453,2022,0.15476115070700402,0.15476115070700402,False,22,False,False
1454,2022,-1.0551869125669422,-0.6124290962714419,True,40,False,True
1455,2022,-1.056048860700399,-0.5953536197568357,True,28,False,True
1456,2022,0.21833760601775862,-0.5494942738869539,True,18,True,False
1457,2022,0.9641615326331814,0.9641615326331814,False,22,False,False
1458,2022,-1.0367527230787208,-0.5645579581985011,True,24,False,True
1459,2022,0.3941228183938394,-0.5221126425917679,True,45,True,False
1460,2022,0.5663474559862912,-0.6252471495891408,True,46,True,False
1461,2022,0.5852252713225505,-0.6347393535436545,True,34,True,False
1462,2022,0.4623724872394576,0.4623724872394576,False,34,False,False
1463,2022,0.7470639129181282,0.7470639129181282,False,22,False,False
1464,2022,-1.0455706059669452,-1.0455706059669452,False,16,False,False
1465,2022,-1.0372905569839233,-0.6545432633895865,True,25,False,True
1466,2022,-1.0375175529389373,-0.6229795716365366,True,16,False,True
1467,2022,1.0984647855147367,1.0984647855147367,False,22,False,False
1468,2022,0.28976083201803254,0.28976083201803254,False,22,False,False
1469,2022,1.8139851339198947,-0.5384917972323103,True,5,True,False
1470,2022,0.24461472652246077,0.24461472652246077,False,22,False,False
1471,2022,0.32708902549532165,0.32708902549532165,False,22,False,False
1472,2022,0.44099874736487005,-0.5390284034927411,True,5,True,False
1473,2022,-1.0435312092236435,-0.6391032755670912,True,49,False,True
1474,2022,-1.0444634114889213,-1.0444634114889213,False,39,False,False
1475,2022,-1.0458062849716934,-1.0458062849716934,False,27,False,False
1476,2022,-1.0464118953801584,-1.0464118953801584,False,15,False,False
1477,2022,0.808333521089046,-0.7264651337137348,True,2,True,False
1478,2022,0.4547399603687605,0.4547399603687605,False,22,False,False
1479,2022,2.0503564760411965,2.0503564760411965,False,22,False,False
1480,2022,0.30423493358877485,0.30423493358877485,False,22,False,False
1481,2022,1.117170874068992,1.117170874068992,False,22,False,False
1482,2022,0.18526770752520083,-0.7057367355766657,True,2,True,False
1483,2022,0.5336239750851985,-0.5743530187103452,True,5,True,False
1484,2022,0.18903637987089822,0.18903637987089822,False,34,False,False
1485,2022,1.0718576038660559,1.0718576038660559,False,22,False,False
1486,2022,-1.0202827060142676,-0.7550893765627112,True,2,False,True
1487,2022,-1.0206709018692108,-0.5539736152238074,True,44,False,True
1488,2022,-1.0216107273538177,-0.5217866596276988,True,23,False,True
1489,2022,1.0773723197705591,-0.661874485530293,True,44,True,False
1490,2022,1.047746139265044,-0.7501097261273746,True,32,True,False
1491,2022,0.30983683109016724,0.30983683109016724,False,22,False,False
1492,2022,0.6188312713734809,0.6188312713734809,False,22,False,False
1493,2022,-1.0332025988998847,-0.7031240967397879,True,20,False,True
1494,2022,-1.0328122934335688,-0.5592780367844824,True,25,False,True
1495,2022,0.3186995855056103,-0.6961646269319686,True,21,True,False
1496,2022,0.1792146205212818,-0.5601558548010396,True,2,True,False
1497,2022,0.40742045179080766,0.40742045179080766,False,22,False,False
1498,2022,0.19743357138488668,0.19743357138488668,False,22,False,False
1499,2022,0.30621254075407855,0.30621254075407855,False,22,False,False
1500,2022,0.3450028128998925,0.3450028128998925,False,34,False,False
1501,2022,0.19701879610810688,0.19701879610810688,False,22,False,False
1502,2022,0.5540001012398897,0.5540001012398897,False,22,False,False
1503,2022,0.1909503383759447,-0.601456926139287,True,2,True,False
1504,2022,0.26373165172827373,0.26373165172827373,False,22,False,False
1505,2022,0.22059300126660647,0.22059300126660647,False,22,False,False
1506,2022,0.1804284883622845,0.1804284883622845,False,22,False,False
1507,2022,0.5423857587071095,0.5423857587071095,False,22,False,False
1508,2022,0.5705058850268548,-0.7093421024776532,True,2,True,False
1509,2022,1.6687041323954304,1.6687041323954304,False,22,False,False
1510,2022,0.47496056780652585,0.47496056780652585,False,22,False,False
1511,2022,-1.018576481799872,-0.6005811187080461,True,17,False,True
1512,2022,0.37016532314069733,0.37016532314069733,False,22,False,False
1513,2022,-1.0183788188190617,-0.5318047012865454,True,15,False,True
1514,2022,0.3989795103535408,0.3989795103535408,False,46,False,False
1515,2022,0.3035373369010098,0.3035373369010098,False,22,False,False
1516,2022,0.6105850553092006,0.6105850553092006,False,22,False,False
1517,2022,0.7954453649782498,-0.5267351545239572,True,2,True,False
1518,2022,1.003280855451929,-0.6081273111670075,True,35,True,False
1519,2022,0.5282190836964638,0.5282190836964638,False,22,False,False
1520,2022,0.3260010898556505,-0.6042216035864341,True,2,True,False
1521,2022,0.18519530753325728,0.18519530753325728,False,22,False,False
1522,2022,0.6364100245458161,0.6364100245458161,False,22,False,False
1523,2022,0.8291172439194192,0.8291172439194192,False,22,False,False
1524,2022,0.626691946096661,-0.7016490396041178,True,2,True,False
1525,2022,0.2643444654772313,0.2643444654772313,False,34,False,False
1526,2022,0.3876894826087408,0.3876894826087408,False,22,False,False
1527,2022,0.497519523422628,-0.5092351959434871,True,22,True,False
1528,2022,0.704475545114201,0.704475545114201,False,22,False,False
1529,2022,-1.0287661301819784,-0.6844274623485203,True,26,False,True
1530,2022,0.2722581206775543,0.2722581206775543,False,46,False,False
1531,2022,0.17987342600885783,0.17987342600885783,False,22,False,False
1532,2022,0.22289997997396205,0.22289997997396205,False,22,False,False
1533,2022,0.4590791521007731,0.4590791521007731,False,22,False,False
1534,2022,1.5098757408233645,-0.5941835408619275,True,22,True,False
1535,2022,0.5168571770524988,0.5168571770524988,False,22,False,False
1536,2022,1.5626254509824558,1.5626254509824558,False,22,False,False
1537,2022,0.37081705230553813,0.37081705230553813,False,22,False,False
1538,2022,0.17302844042590704,0.17302844042590704,False,22,False,False
1539,2022,0.2364587346117729,0.2364587346117729,False,34,False,False
1540,2022,0.39374964728478423,0.39374964728478423,False,22,False,False
1541,2022,0.29019527699460307,0.29019527699460307,False,22,False,False
1542,2022,0.3945821360194633,0.3945821360194633,False,34,False,False
1543,2022,0.3939968282457607,0.3939968282457607,False,22,False,False
1544,2022,0.8071641284587676,-0.6582329288168209,True,22,True,False
1545,2022,0.24463946933824762,-0.5198106693873923,True,13,True,False
1546,2022,0.3566637510838023,0.3566637510838023,False,34,False,False
1547,2022,0.249562965979395,0.249562965979395,False,22,False,False
1548,2022,1.419630659949624,1.419630659949624,False,22,False,False
1550,2022,0.6588638053684557,-0.5466175927012591,True,27,True,False
1551,2022,0.18831721703708626,0.18831721703708626,False,22,False,False
1552,2022,-1.044673005690352,-0.6383688523380602,True,25,False,True
1553,2022,-1.0455169462620526,-1.0455169462620526,False,23,False,False
1554,2022,-1.0442570190871994,-0.6695197759917293,True,20,False,True
1555,2022,0.5671693030258683,-0.5890020224931732,True,21,True,False
1556,2022,0.7059124739773702,0.7059124739773702,False,22,False,False
1557,2022,-1.0421851929837995,-1.0421851929837995,False,19,False,False
1558,2022,0.3233344049811614,0.3233344049811614,False,22,False,False
1559,2022,0.6885135368435499,-0.5088898153518181,True,4,True,False
1560,2022,0.744644863180547,0.744644863180547,False,22,False,False
1561,2022,1.1519647322513946,1.1519647322513946,False,22,False,False
1562,2022,0.3156734429092248,-0.7794982931768215,True,2,True,False
1563,2022,0.6665821884336195,0.6665821884336195,False,34,False,False
1564,2022,0.6469924685769478,0.6469924685769478,False,22,False,False
1565,2022,0.33726901508697216,0.33726901508697216,False,46,False,False
1566,2022,0.39024140733852153,0.39024140733852153,False,34,False,False
1568,2022,0.36786855768767973,0.36786855768767973,False,34,False,False
1569,2022,0.3390035372875047,0.3390035372875047,False,22,False,False
1570,2022,0.3777183086443799,0.3777183086443799,False,34,False,False
1571,2022,0.1743202748950755,0.1743202748950755,False,22,False,False
1572,2022,-1.0369244453786854,-0.6206909909172933,True,28,False,True
1573,2022,0.4922880863772739,-0.6625645278706936,True,20,True,False
1574,2022,0.1965017850810875,0.1965017850810875,False,22,False,False
1575,2022,0.24527980466006175,-0.5345824983674194,True,2,True,False
1576,2022,0.22752440429334292,0.22752440429334292,False,22,False,False
1577,2022,0.892493000882427,0.892493000882427,False,22,False,False
1578,2022,0.45720426567641964,-0.6630891007856994,True,9,True,False
1579,2022,0.6173211672253557,0.6173211672253557,False,34,False,False
1580,2022,0.9700142246610038,0.9700142246610038,False,22,False,False
1581,2022,0.260306909322973,-0.6416409126293217,True,2,True,False
1582,2022,0.48059472070147574,0.48059472070147574,False,22,False,False
1583,2022,0.4914516355539381,0.4914516355539381,False,22,False,False
1584,2022,0.20816688499303254,0.20816688499303254,False,22,False,False
1585,2022,0.4806176911020102,-0.5751318640552716,True,19,True,False
1586,2022,0.28767593372358385,0.28767593372358385,False,17,False,False
1587,2022,-1.0371887698556865,-0.6863122286880905,True,24,False,True
1588,2022,0.5179260646371687,-0.5519132454794046,True,15,True,False
1589,2022,0.94986163886201,0.94986163886201,False,22,False,False
1590,2022,0.42289658938049146,-0.8504145407177626,True,2,True,False
1591,2022,-1.0344778627174434,-0.5347269007873384,True,19,False,True
1592,2022,-1.0388448108259583,-0.5848731857317522,True,33,False,True
1593,2022,-1.0399424410060656,-0.520670768637793,True,29,False,True
1594,2022,-1.0407345262615135,-0.5219201323089837,True,64,False,True
1595,2022,0.17436826112913376,-0.717621717727112,True,57,True,False
1596,2022,0.2850371219975766,-0.6668020422060951,True,46,True,False
1597,2022,0.7518710853976638,0.7518710853976638,False,22,False,False
1598,2022,-1.0451407989280446,-1.0451407989280446,False,1,False,False
1599,2022,-1.0412007612784437,-1.0412007612784437,False,13,False,False
1600,2022,0.28657424636394346,0.28657424636394346,False,22,False,False
1601,2022,-1.041059181118797,-1.041059181118797,False,17,False,False
1602,2022,0.2512521902936839,-0.5283018620491052,True,21,True,False
1603,2022,0.6033395181725576,0.6033395181725576,False,22,False,False
1604,2022,0.2943957789720298,0.2943957789720298,False,22,False,False
1605,2022,-1.0361440424920287,-0.5586301418862655,True,27,False,True
1606,2022,0.16133210069442624,-0.631966575515626,True,25,True,False
1607,2022,0.3188566560367376,0.3188566560367376,False,34,False,False
1608,2022,0.231773078475681,0.231773078475681,False,22,False,False
1609,2022,0.6854155682408338,0.6854155682408338,False,22,False,False
1610,2022,0.19510496495583032,0.19510496495583032,False,22,False,False
1611,2022,0.22369083248030286,-0.5680074654992021,True,20,True,False
1612,2022,0.5437079699052,0.5437079699052,False,22,False,False
1613,2022,0.45399212427005375,-0.5288463557823044,True,2,True,False
1614,2022,-1.0364541051111515,-0.5141545025575147,True,19,False,True
1615,2022,0.3673643704284848,0.3673643704284848,False,46,False,False
1616,2022,0.3775431723592318,0.3775431723592318,False,22,False,False
1617,2022,1.9256575257461108,1.9256575257461108,False,34,False,False
1619,2022,0.2986503251093215,0.2986503251093215,False,22,False,False
1620,2022,-1.0376974862148125,-0.7055854050719065,True,34,False,True
1621,2022,0.39425347566412133,0.39425347566412133,False,22,False,False
1622,2022,-1.0372973156428897,-0.7140418011112066,True,26,False,True
1623,2022,1.0244611581403291,1.0244611581403291,False,34,False,False
1624,2022,0.9267278631956885,0.9267278631956885,False,22,False,False
1625,2022,0.9715058505046192,0.9715058505046192,False,22,False,False
1626,2022,0.42914833937879276,0.42914833937879276,False,22,False,False
1627,2022,1.0317660894903318,1.0317660894903318,False,22,False,False
1628,2022,1.7643199808554213,1.7643199808554213,False,22,False,False
1629,2022,0.36949511238528016,-0.8721098959867642,True,2,True,False
1630,2022,0.712817871619213,0.712817871619213,False,22,False,False
1631,2022,0.18836099394822073,0.18836099394822073,False,34,False,False
1632,2022,0.7513333440340997,0.7513333440340997,False,22,False,False
1633,2022,1.8298983359417964,1.8298983359417964,False,22,False,False
1634,2022,0.43168029814691605,0.43168029814691605,False,53,False,False
1635,2022,0.7213203198370954,0.7213203198370954,False,22,False,False
1636,2022,0.7253301416596796,-0.7293722541123315,True,47,True,False
1637,2022,0.8547961744248548,-0.6288405043201863,True,35,True,False
1638,2022,0.913946805315312,-0.6049887924734645,True,23,True,False
1639,2022,1.502913119212541,1.502913119212541,False,22,False,False
1640,2022,0.9021835645775487,-0.6744075862505761,True,2,True,False
1641,2022,0.23652665978745444,0.23652665978745444,False,22,False,False
1642,2022,0.4140296648902801,0.4140296648902801,False,22,False,False
1643,2022,0.49082877102247924,0.49082877102247924,False,22,False,False
1644,2022,0.28367170848762097,-0.5696107974204764,True,2,True,False
1645,2022,0.4344679438489902,0.4344679438489902,False,22,False,False
1646,2022,0.22690986504917715,0.22690986504917715,False,22,False,False
1647,2022,-1.033245854503198,-0.5163186691947187,True,20,False,True
1648,2022,0.7619285229803439,0.7619285229803439,False,22,False,False
1649,2022,0.28741993477070477,0.28741993477070477,False,22,False,False
1650,2022,0.2845807384647317,0.2845807384647317,False,22,False,False
1651,2022,0.3796725923577541,0.3796725923577541,False,22,False,False
1652,2022,0.40190275144893167,0.40190275144893167,False,34,False,False
1653,2022,0.6720705103336642,0.6720705103336642,False,22,False,False
1654,2022,0.7508332319286355,0.7508332319286355,False,22,False,False
1655,2022,0.18687736513572756,0.18687736513572756,False,22,False,False
1656,2022,-1.0354275718754737,-1.0354275718754737,False,29,False,False
1657,2022,1.5137870064516394,1.5137870064516394,False,22,False,False
1658,2022,0.32337238229588594,0.32337238229588594,False,22,False,False
1659,2022,0.6724044921576066,0.6724044921576066,False,22,False,False
1660,2022,0.32248972777316337,-0.6791160069540325,True,2,True,False
1661,2022,0.919990567409812,0.919990567409812,False,22,False,False
1662,2022,0.32938014024674356,0.32938014024674356,False,22,False,False
1663,2022,-1.0350393096892911,-0.8161963589399306,True,17,False,True
1664,2022,0.27361365543554556,-0.7430644499577249,True,15,True,False
1665,2022,0.6166566712744533,0.6166566712744533,False,22,False,False
1666,2022,0.258173020899229,-0.7003480799865401,True,2,True,False
1667,2022,0.16989159757227543,-0.6440856414846711,True,19,True,False
1668,2022,0.43243608001237477,0.43243608001237477,False,22,False,False
1669,2022,0.8360515468969292,0.8360515468969292,False,22,False,False
1670,2022,1.9661350465861056,1.9661350465861056,False,58,False,False
1671,2022,0.7622924844280736,0.7622924844280736,False,22,False,False
1672,2022,0.3481947296328373,-0.5666062134309123,True,5,True,False
1673,2022,0.577216081627309,0.577216081627309,False,34,False,False
1674,2022,0.4897141687564456,0.4897141687564456,False,22,False,False
1675,2022,0.18547524255083778,-0.7851387678333104,True,18,True,False
1676,2022,0.8394182443653612,0.8394182443653612,False,22,False,False
1677,2022,0.7617518168169749,0.7617518168169749,False,22,False,False
1678,2022,0.6014495641164933,-0.5305306321742388,True,2,True,False
