year,trades,pf,dd,ret,wr,payoff,avg_r,median_r,max_loss_streak,blown,pnl
2021,1087,1.3392109626013682,0.19930355262719063,1.4831575872194245,0.8114075436982521,0.31875563740269686,0.073546676917584,0.22934185721829495,6,False,"[-8.01073845  1.63975481  3.61186357 ...  0.57966269  2.94702423
  3.67224521]"
2022,1128,1.403667084956694,0.1559590560499821,1.9714680242531224,0.8093971631205674,0.3293181103760163,0.0795091762953416,0.23443957964707485,5,False,"[ 0.88510241 -4.79801576  1.20444764 ... -5.14733216  2.67289229
  3.19488738]"
2023,1058,1.5489198813547045,0.12257598155641901,1.9157289910949888,0.8279773156899811,0.30167775233343397,0.08206569303911992,0.22078868229450216,5,False,"[ 3.04007981 -8.44421736  1.33379888 ...  1.78477954 -5.57482613
 -5.70385069]"
2024,1131,1.1407821539434884,0.2706574463928747,0.9460213158170165,0.7780725022104332,0.31808372594455153,0.02680306317721761,0.22167935984660186,6,False,[1.13735616 4.05209247 1.85868355 ... 1.54862993 2.56085456 1.79756491]
2025,1111,1.4520163340760415,0.20672808947435659,4.5582518605709845,0.8253825382538253,0.31418739255343825,0.08731745111137323,0.24620570572587402,5,False,[1.33340314 2.05909477 1.150208   ... 5.29695875 7.3478451  6.12839507]
2026,560,2.1907921950773592,0.16114543487588498,11.53077996416381,0.8535714285714285,0.3404100020354018,0.1457548552482287,0.25021552262384916,4,False,"[   4.28249219    4.90008739    5.33638831  -25.30555204    7.06249593
   14.42973647    7.02440337   14.42136577  -24.91808252  -25.38369338
    5.62729345    4.93835035    9.5905691     5.00409634   13.42990565
    4.84390671    4.71643916    6.67949236    6.26377605    3.37340701
    6.00433219   21.99794264    6.97870721   12.2985572    10.44340594
    7.45362136   13.39655071    4.88164737   11.52439632    7.01187695
    7.5656555    10.15732629    7.27854416    7.8097065    10.43788564
    3.43046574    5.99574369    6.73937628    3.44465708    4.07810797
    4.36901626    9.98796595    6.42490118    8.53727345   18.57357992
  -39.79035282    7.41047398  -33.16898779    6.88981091   12.97739024
    7.16078583   10.99831306    9.31420555   14.03403648    8.56910706
   10.18338381   14.44096703    9.49610606  -44.56376269   10.81204052
  -41.65460367   58.05397399   30.6395387    45.81629662   54.34622807
   36.04423257   61.45941732  112.46967599   17.25572174  118.14566451
   98.36279601   50.32415204   35.18249093   27.80433097   24.68276069
   54.5619596    24.91413167   27.8243438    22.72490653  -91.84637787
   26.75641937  -88.28483233   17.54749058   17.33840889   16.97966551
   24.49506786   11.59135601   11.98288025   19.39064409   10.9667398
   12.81807885   11.77578297   11.2782834    19.67458776   13.25410667
   10.67742084   14.01430557   11.68126146   10.82038463   20.88547408
    9.48405552   13.40856676   11.77982282   11.37472854    8.36847754
    7.85850322   15.62818702    9.77861541    8.93798318    9.69139377
    9.61564986   10.40053394    7.59712965    9.09051953   15.96685292
    9.34303669   13.34622193    8.99410224   13.11116558    8.18305185
    9.41516789   12.03353651   17.42751419   13.28797428   24.97453562
   10.87939293   28.55256341    9.49977028   12.68989447   10.26661094
    9.30821397   10.11065872  -42.37701387    8.13732604  -39.39264137
  -38.42971852   11.94225744    8.23548379  -37.17019708   11.35981198
   12.50285691    9.11084152   11.47944927    9.26794964    9.27632527
   15.24582118   27.21922438   12.51566546  -28.40593832    7.99491232
  -27.55251751  -28.54109498    5.44214705    5.16230329    8.62639924
  -28.38733108    6.28521837   11.99958409    5.6398154     8.00950387
   14.04795165    7.71206531   30.3116786     7.21668374    7.90541133
   11.55128143   11.28950649   23.8109072    13.04476372   10.20082958
   10.38185564   18.05696138  -35.68046571  -34.01613973  -34.71810347
  -37.22481165   10.57407877    6.35420207    9.65207668   13.09489148
  -31.69603002  -31.08395505    8.07259846   17.77042829    5.46722097
    5.53480318    9.70790891   30.22489526   10.38469228   36.5398965
   14.98081654   15.05290932   15.97670873   13.11318928   19.97016451
    7.31565794   12.00148816    6.7986368   -34.37238966  -33.8345945
    9.76407669    9.92494249   14.10394287   11.26696281    8.43057415
    6.63670378    9.71334347  -30.01025674    6.29167115    9.84631489
    7.26963439   13.67713244   10.59680662    8.63445061    5.62680603
    9.71967985   13.94573497    7.76917115    6.99586953    8.37542206
    9.10146645  -32.00824541    9.63834312  -25.39862719    6.48689446
    5.28583828    9.3621273    18.41011709   19.13553169   19.30323254
   17.25819139   26.3512654   -60.16333879   42.72237654 -111.50117876
   15.19101332    8.47462176   11.05976024   16.05277222   21.57187024
    9.67892437   23.81565716   24.90632429    9.47177406  -49.54150732
    9.67607825   12.05278416   14.56981191   10.60704871   10.24151207
   17.65874585   24.26108393   18.73085736   19.02130259   14.52112179
   17.10964995    9.38132188    8.21818871   14.08591933   10.20269442
   12.59405532   13.52411687    8.89830627   20.15430725   15.06835234
   10.06453283   11.31631327    8.38926929   11.61164923   14.24981442
   23.97182693   19.12290882   10.09431877    9.39430385  -48.21636747
  -46.14527644   10.71441784   13.68080494    8.5227713    37.57014023
   10.89731482  -49.65898933  -47.86390056   10.33826318   11.08004507
   13.77361607   19.38669753    7.7029518     9.51735732   15.30325822
    7.53264614    7.05377063    7.91816808    6.39246943   23.27901515
   10.37365082    7.8130359     6.07455018  -30.73776707    7.44086655
    6.43235808   17.46938561    9.60922207    6.73892749    6.0737642
    5.41651905    9.36236459    6.63844987   11.08876108    8.74049822
    9.91768964   10.06727123    6.33877696   12.02805717    7.17937241
    5.35090328   10.82741765    6.07114187   23.67406166  -29.59480821
  -29.11730837    9.98099831    7.72806925    6.42060603   11.59764882
    4.13511951   29.24382693   28.39448182    4.04880234    5.52334496
    4.11211507   10.7445726     6.57674446    6.50333246   12.70596886
    9.22784319    4.75890125   10.14158384   13.4989696   -29.90257855
    6.72833346   12.54376671    6.95798555   10.06381626  -27.49488564
    9.83794964    5.97434352   12.6349099     6.92589073    6.19268743
    5.70432576    8.75577645   20.21387376    8.80862189    6.03932743
  -23.52022088  -24.11103207  -24.81722392   16.94650448    5.52074145
   11.49850244    9.3029633    12.40361095  -24.85543173  -24.54555853
  -24.69564685    4.70250983   24.01814368  -28.91871587  -28.71048909
  -28.34585055   11.76815271    8.88434358    5.14371275    4.45188824
   13.56868151   18.80426779   13.87998121  -29.32486213   11.19943755
  -29.77040849    5.15558359    8.63875129  -33.23181035    7.07458485
    7.13916947    8.62089139    7.34713965    7.0928825     6.6349265
   21.32869268    6.53006204    6.374181      6.75687904    5.32758632
    6.03559319  -28.97152632    9.35169216    6.71968875    5.56366427
    5.58731532    7.67377116   14.32427782    4.26867955  -24.24856341
    5.31547104    6.79604454   24.30050904    6.23303403    5.14669203
    6.04751089   23.23149632    7.65456148   21.08338262    6.49873247
    8.73805911   10.02541902    6.74208956    9.10575276  -29.62511287
  -28.74334024  -28.65107365    8.39757725   11.30858894  -29.10611253
    6.98839606   12.28879273    5.0671654   -28.43800664   12.67329639
    8.59941803    8.30271224   11.45600448    9.65934112    6.41431808
    6.13692107  -26.8423243     9.67230453   12.75420367   13.54350377
    4.14903099    3.78034528    8.25976048  -25.79829068  -26.39041146
    4.5325785   -31.41288621   11.64200369   12.03364021  -28.77018395
    5.20180157    4.74895475   12.45934741  -26.26048054    4.77708166
    8.53322764    7.12100924   22.00664508    4.36495929    7.69436784
    8.65525497    6.18666222  -24.13070209    7.94830871    9.28614923
   13.47910114   18.46412195    6.13532403  -25.12138799    5.23230709
    5.73321275    5.67861909  -25.45015305   17.73266052    7.5268318
    7.43898903    7.77983124    6.09988344  -35.54307697  -35.13226675
    9.90217857    6.72651124    8.29714651   17.26599686    9.38003978
   10.13142515    9.50043721    9.41893341  -24.54169488    4.85209752
    5.86351748    8.60460748    3.51691849    3.46814281    5.78849647
    3.85805079    5.80361022    5.30894174    4.44904772    7.93031403
    7.67036812    8.87689458  -28.48527334    5.0575628     8.12442453
  -27.22620231   17.12328608    8.75244271    7.62563898   15.40506559
   20.74001826   26.15850317    9.19141915   -0.6123795     9.86068265
   11.52623961    5.64915878  -27.57095088    6.17687928    6.11895669
   12.9072496    14.98986981    8.12748389   12.05611016    5.01260522
  -23.96664846    5.32398042   12.08287923   12.11164215   64.05054771
   63.74398051   63.14249551    8.04125       8.26941582    8.35314815
    5.33959814    5.28521763    4.37254702    8.94591519    7.16453327
    3.57935589   10.18477114  -22.29772654    5.04047915  -21.78648183
  -21.10023642    4.13628943  -25.29075942    4.88452717  -24.36272591
    5.69136995   13.32144685   12.49301732  -25.44129128    6.7231199
    3.82449466    4.14503636    9.02958559    9.03264437    3.58244195]"
