policy,year,trades,pf,dd,ret,wr,payoff,avg_r,median_r,max_loss_streak,blown,pnl
logo_minus_momentum,2021,1128,1.2830648371562126,0.23170685337042116,1.3400565717495208,0.7987588652482269,0.32356369758244413,0.059828396574576045,0.23007532283696946,5,False,[2.40260751 2.16585772 1.52038078 ... 2.94702423 3.67224521 1.04690648]
logo_minus_momentum,2022,1122,1.2494141237283847,0.3587527069325423,1.3781326398976392,0.7869875222816399,0.33830404765352423,0.05567481219460549,0.2335786975425581,5,False,"[ 1.54407363  8.30096055  1.39317618 ... -5.14733216  2.67289229
  3.19488738]"
logo_minus_momentum,2023,1054,1.4938915087205566,0.0744239448075017,1.881238876152291,0.818785578747628,0.32793240525293577,0.09145345154592195,0.22481083830589194,5,False,"[-7.81027389  2.15900384  1.69586828 ...  1.54843705 -5.79286013
 -5.87339055]"
logo_minus_momentum,2024,1120,1.0729390766467448,0.5457424327212511,0.543898095613107,0.7598214285714285,0.3375870817059587,0.017005650943811585,0.2248590963317812,8,False,"[-6.12139348  1.85868355  1.49722222 ...  2.05399932  1.53147771
  2.56085456]"
logo_minus_momentum,2025,1081,1.4592706620282774,0.2388528181898336,4.515264536036753,0.8112858464384829,0.33121065617462714,0.07975989161069628,0.24145831686632843,6,False,"[ 1.33340314  2.05909477  1.150208   ...  8.10328537 12.57094523
  6.84481859]"
logo_minus_momentum,2026,561,1.8759162907414617,0.24128656821188277,10.115342112636753,0.839572192513369,0.3591785253245791,0.13531791465273124,0.24496934054170766,5,False,"[   5.40507747    4.90008739    5.33638831  -25.30555204    7.06249593
    4.87240621    6.69478603  -25.45678788    5.00409634    5.17332193
   20.48418818    3.94461703    6.6853006     3.78835838    9.11688907
    9.85213935    4.33821619    5.19286707    4.84390671    6.67949236
    6.26377605    6.97870721   12.2985572    10.44340594   18.06322051
   14.8510464   -27.22981963    5.39400086    8.70124798    4.01920733
    4.03656534   13.58322616   11.97157436    7.80734848    6.70904221
    6.03252509    4.89941815    7.8097065     3.46232855    3.84390319
    8.73225628    5.37480621    9.89190919  -21.56966216  -21.26850365
    6.09844178    4.34789797    4.67891426    8.91795245    6.63340849
  -24.34832086  -33.16898779    6.88981091   12.97739024    7.16078583
   10.99831306    9.31420555   14.03403648  -38.06203984    6.96863268
    9.01497492  -44.56376269   15.14155377  -43.91692956   10.67755353
    9.43285114   10.45201338   13.91258528   58.05397399   30.6395387
   45.81629662   54.34622807   36.04423257   17.25572174   74.8340666
   25.5909077   118.14566451   98.36279601   50.32415204   35.18249093
   27.80433097   24.68276069  -10.2239695    33.45684452   -0.7311075
   49.46884498   24.8448643    25.25571953 -111.28152462 -104.22420735
   30.6684354    15.90577156   15.74962988   20.11021481   11.59135601
   11.98288025   19.39064409   10.9667398    12.81807885   11.77578297
   11.2782834    19.67458776   13.25410667   15.57676709    9.79772852
   13.40856676   11.77982282    9.69139377    9.09051953    8.99410224
    8.93230536   19.18303283   12.03353651   17.42751419   13.28797428
   24.97453562   10.11065872    8.13732604  -38.42971852    9.46461069
   10.02478989    9.05449318   10.49861599   10.67328282    8.23548379
  -37.17019708    7.95999098    9.26794964    9.27632527   15.24582118
    6.94755592   13.20904945   27.21922438   12.51566546  -28.40593832
    7.99491232  -27.55251751  -28.54109498    5.44214705    5.16230329
    8.62639924  -28.38733108    6.06503824    6.28521837   10.28078709
   28.67173249   30.3116786     7.21668374   11.28950649   13.04476372
  -35.20245967   11.37284991  -38.2847599     7.26138296    8.58008
  -35.68046571  -34.01613973    6.35420207  -34.49736089    6.26820148
  -32.98497894   13.01812704  -27.65914291  -27.1196222   -26.02681369
  -45.48742164  -46.02313884   10.24753982  -44.27475766   13.0538314
   17.1434624   -41.49453422   30.22489526   23.90689151   78.15990833
   96.78545559  -72.17556997    7.26122671   21.44250341   16.10864324
   16.39109921   10.40358487   14.98081654   15.05290932   15.97670873
   13.11318928   19.97016451    7.31565794   12.00148816    9.57209904
    5.59258268   15.48456599   14.51444327    9.48060765   15.60631489
  -31.27477735  -30.55892029    8.46215017  -40.87767513    8.31141785
   22.75834436    8.50279259  -39.75258305    9.64182795    7.3812101
    5.60763311    5.28583828   12.22300712    6.14403236    9.3621273
   15.28275896  -42.37964616   57.53963868   42.21801531   -2.3749355
   -1.044736     -0.673053     25.33673834   41.86987067 -106.97023737
   26.19868881 -108.08759447 -104.74418111   56.30905745   39.80258335
   66.7937202    42.72237654 -111.50117876   21.70500044 -107.11800373
   18.61462785   25.21804344   16.80120794   13.80414231   29.38084733
   15.16400347   16.05277222   21.57187024    9.67892437   23.81565716
   24.90632429    9.47177406   15.12384751    9.53032742   17.65874585
   11.0138967   -46.33916876    9.24305929    9.31535259   18.59729744
    9.38132188    8.21818871   14.08591933   10.20269442   12.59405532
   13.52411687    8.89830627   20.15430725   15.06835234   14.24981442
   23.97182693   19.12290882   10.09431877    9.39430385  -48.21636747
  -46.14527644   10.71441784   10.58879462   10.89731482  -49.65898933
  -47.86390056   10.33826318   11.08004507   13.77361607   19.38669753
   10.9050997     7.7029518     9.51735732   15.30325822    7.53264614
    7.05377063    7.91816808    6.39246943   23.27901515    7.8130359
  -37.18468808  -30.88948032    8.8719172    21.01202183    9.36236459
    6.63844987   10.6157627    11.08876108   10.12141211    7.30471528
    9.91768964   10.06727123    8.15226104  -29.5707514   -29.11730837
    5.67863775    4.37623077    4.86087153  -25.0846073     6.58526651
    5.63432904  -23.10596651    5.71448182    7.37772128    5.54838848
  -23.23104504  -23.34504843    4.11211507    8.10892188    7.75149903
    5.85080692    6.57674446    6.50333246   12.70596886    9.22784319
    8.34275907    9.92176775    4.13111466    6.5158744     4.05360516
   10.14158384   13.4989696    13.81784352  -29.90257855  -28.93235109
  -27.97945219   10.54666679    7.96306184    6.72833346    6.95798555
   10.06381626  -27.49488564   13.28980952    7.86271364    5.97434352
  -29.03986827  -28.20281006    5.70432576    8.75577645   20.21387376
    8.86932743   13.09821958    4.61687461    4.90456221    6.53281344
  -25.05342778    9.94368082  -24.93276026  -25.16164169    6.4506162
    4.90409036   11.00525273  -24.54555853    5.91377527    5.03769996
   39.20802024   35.27055862   35.76297525    8.88003791    6.59225867
    8.9976578     9.34609545    4.45188824   13.56868151   13.87998121
  -29.32486213    4.71346772    5.09606424    6.34710593    5.15558359
    8.63875129   16.65485102    8.09916947   10.78253758    8.62089139
    7.34713965    7.0928825     6.53006204    6.374181      6.75687904
    4.61366427    6.87718032    5.09377116    6.16304782   12.64550938
    7.65456148   21.08338262   12.50325472   12.26691981    6.49873247
    8.73805911   10.7715796    12.96647995   12.53321814   12.84402997
    6.96287965   12.99874718   20.12308624    8.83894547    4.80619661
  -29.10611253    6.98839606   17.29809443    5.0671654   -28.43800664
   12.67329639    8.30271224   11.45600448    6.13692107    8.11726234
    4.73506736    4.08358429    9.06847334    5.14401017    4.44425377
    8.95776164    3.29301279    3.50153195    5.96994478    6.34710487
    9.75570756    8.25976048  -21.90902084    8.55859423    6.09949176
    7.54450339    8.2025785     5.52975566    4.95280357    4.65887673
    5.20180157    4.74895475    4.94761598   11.13900601   12.33350248
    4.72746381    7.12100924   27.86371239    8.65525497    6.18666222
  -25.69081967  -25.32274581  -25.03943335    4.32830871    6.46686806
    4.88839859  -27.28263798  -26.52789838  -26.25154024    9.16095801
    4.67551594    6.25779872    7.77983124  -28.80525165  -35.54307697
  -35.13226675    9.80235086    9.60516898   20.63043004   11.72653373
    9.90217857   30.93939491    6.72651124    8.29714651   17.26599686
   11.24321826   11.17640433   14.82894502   12.65816177   19.84913871
   14.32434761    8.75490943    9.04561329   12.82745087    9.96639459
    7.0640133     7.05053453    8.37272521    9.1267476    10.6844736
    4.85209752    5.86351748    4.88726106    8.60460748    5.08864669
    4.96954803    5.67068685    3.74075008    6.44396395    3.51691849
    3.46814281    5.78849647    3.85805079    5.80361022    5.30894174
    4.44904772    7.93031403   16.97855326    4.60085896    7.01218638
    7.67036812    8.01150764   10.04928254   10.63998324   16.93107351
   13.71118051    5.0575628     8.12442453  -27.22620231    9.19215599
   10.47406479    6.90437511    5.99825671   12.38422241    5.16359842
    7.12408707    8.75244271    6.71147448   12.05611016  -23.96664846
    7.56358142   12.08287923   12.11164215   64.05054771   63.74398051
   63.14249551    5.14220311    8.04125       8.26941582    8.35314815
   -6.677132    -26.97467153    7.20233961    9.95792271    6.78968285
    3.57935589   10.18477114    3.90597413    3.66834977    4.56162878
  -22.29772654    4.62093181    5.04047915    4.89026378  -21.78648183
  -21.10023642    4.06723743    9.60220598    6.78149035    9.31296482
   11.65216112    5.4534709    10.65449466    6.67477686   13.01360437
    5.63168745]"
