policy,year,trades,pf,dd,ret,wr,payoff,avg_r,median_r,max_loss_streak,blown,pnl
logo_minus_session,2021,1069,1.094831982210633,0.4759561014854041,0.4585362959417085,0.7764265668849392,0.3155857370147349,0.021550850778991264,0.21876471707906084,6,False,[1.97911936 3.61186357 4.25516813 ... 0.8173575  1.01359054 0.78224621]
logo_minus_session,2022,1087,1.500868162970729,0.1157088863661737,2.0199369736169053,0.8233670653173873,0.3161898310380351,0.08619129875615231,0.23144824070269887,5,False,"[ 0.77897205  0.7295323   1.51281339 ...  1.86800095 -5.14733216
  3.19488738]"
logo_minus_session,2023,1032,1.3854471966787394,0.12449866468557068,1.3483912710947976,0.8178294573643411,0.2984601419149662,0.0632084485299904,0.21378903478257383,7,False,"[ 1.26534061  1.53418385  1.13933527 ... -5.57482613 -5.70385069
 -0.3093975 ]"
logo_minus_session,2024,1089,1.092091703698943,0.4978637844547232,0.6438347956904589,0.761248852157943,0.32397145701562996,0.008158833632424962,0.21167278804679227,5,False,"[-6.12139348  1.73036683  2.22403839 ...  1.88089885  1.54865881
  2.56085456]"
logo_minus_session,2025,1146,1.6264177762203391,0.17505427395152107,6.283444335289553,0.8324607329842932,0.3328502788277087,0.10778763788077833,0.23851770493877883,5,False,"[  1.33340314   2.05909477  -8.62517212 ...  11.73400573 -24.22577624
 -25.16095815]"
logo_minus_session,2026,40,0.5323020845837707,0.9956288050770532,-0.9932464857142858,0.825,0.35641288435527246,0.10602343502413643,0.2109771836227941,2,False,"[   4.90008739   -4.390478    -25.30555204    4.87240621   18.06322051
   14.8510464    22.12551202  -27.22981963    5.91180661    7.45678786
    7.8097065     6.16416543    3.95831204    5.09817829    4.59793523
    7.00376282    3.46232855    9.89190919    3.43046574    5.99574369
    6.73937628    3.44465708    4.07810797    4.36901626    9.98796595
    8.30767863    8.81398412    5.0851256     4.70174341    5.14458335
    9.05043071    4.21096713 -119.33555275   50.06210954   33.70249093
 -125.92115751 -123.58397534   23.23323093 -119.95971685  -48.90760627]"
