policy,n_features,features,pf,dd,avg_r,wr,trades,ret,mc_prob_ruin,mc_p5,mc_p50,mc_p95,mc_median_dd,long_pf,long_dd,long_trades,short_pf,short_dd,short_trades
logo_minus_trend,29,"atr_percent,atr_percentile_252,rolling_volatility,volatility_rank,volatility_regime_score,macd_normalized,macd_histogram_zscore,macd_signal_distance,momentum_rank,rsi_percentile,roc_3,roc_12,momentum_acceleration,body_percent,upper_wick_percent,lower_wick_percent,close_position,range_percent,body_rank,hour_sin,hour_cos,day_sin,day_cos,rolling_zscore,rolling_percentile,rolling_rank,rolling_quantile,rolling_std,rolling_mean_distance",1.2109463260755429,0.9961495988436722,0.05780495129171424,0.7933438272993029,4447,1.2965588111311073,0.0131,6.482794055655522,6.4827940556555435,6.482794055655563,0.34232521032170293,1.22758654996823,0.9961495988436722,1254,1.2401717713551963,0.6349570615652388,3422
logo_minus_volatility,33,"ema20_distance_atr,ema50_distance_atr,ema20_distance_percent,ema50_distance_percent,ema_cross_distance,ema20_slope,ema50_slope,ema_trend_duration,ema_alignment_score,macd_normalized,macd_histogram_zscore,macd_signal_distance,momentum_rank,rsi_percentile,roc_3,roc_12,momentum_acceleration,body_percent,upper_wick_percent,lower_wick_percent,close_position,range_percent,body_rank,hour_sin,hour_cos,day_sin,day_cos,rolling_zscore,rolling_percentile,rolling_rank,rolling_quantile,rolling_std,rolling_mean_distance",1.3338131262381578,0.9174775623589214,0.0648542699361748,0.7998796871866853,4987,2.656358108284997,0.0147,13.281790541424943,13.281790541424979,13.281790541425012,0.317236072015073,1.2334528010165133,0.9964514014488849,1987,1.4775956855084806,0.48560426770441806,2867
logo_minus_momentum,30,"ema20_distance_atr,ema50_distance_atr,ema20_distance_percent,ema50_distance_percent,ema_cross_distance,ema20_slope,ema50_slope,ema_trend_duration,ema_alignment_score,atr_percent,atr_percentile_252,rolling_volatility,volatility_rank,volatility_regime_score,body_percent,upper_wick_percent,lower_wick_percent,close_position,range_percent,body_rank,hour_sin,hour_cos,day_sin,day_cos,rolling_zscore,rolling_percentile,rolling_rank,rolling_quantile,rolling_std,rolling_mean_distance",1.4829281683381195,0.5457424327212511,0.06886172523697105,0.798906439854192,4938,3.6867752520673087,0.0026,18.43387626033649,18.433876260336547,18.433876260336607,0.24621780586333497,1.5961850784453364,0.25973242297304205,2180,1.3916840744437966,0.5536907403282654,2926
logo_minus_candle,32,"ema20_distance_atr,ema50_distance_atr,ema20_distance_percent,ema50_distance_percent,ema_cross_distance,ema20_slope,ema50_slope,ema_trend_duration,ema_alignment_score,atr_percent,atr_percentile_252,rolling_volatility,volatility_rank,volatility_regime_score,macd_normalized,macd_histogram_zscore,macd_signal_distance,momentum_rank,rsi_percentile,roc_3,roc_12,momentum_acceleration,hour_sin,hour_cos,day_sin,day_cos,rolling_zscore,rolling_percentile,rolling_rank,rolling_quantile,rolling_std,rolling_mean_distance",1.5102680391822931,0.4466649968655342,0.08073480404365597,0.8074898785425101,4940,3.8394460962386803,0.0024,19.197230481193348,19.197230481193408,19.19723048119347,0.23773879682469584,1.2970671755427359,0.9965222879649585,1865,1.5530707853005168,0.47469119158608486,2909
logo_minus_session,34,"ema20_distance_atr,ema50_distance_atr,ema20_distance_percent,ema50_distance_percent,ema_cross_distance,ema20_slope,ema50_slope,ema_trend_duration,ema_alignment_score,atr_percent,atr_percentile_252,rolling_volatility,volatility_rank,volatility_regime_score,macd_normalized,macd_histogram_zscore,macd_signal_distance,momentum_rank,rsi_percentile,roc_3,roc_12,momentum_acceleration,body_percent,upper_wick_percent,lower_wick_percent,close_position,range_percent,body_rank,rolling_zscore,rolling_percentile,rolling_rank,rolling_quantile,rolling_std,rolling_mean_distance",1.348705922547916,0.9956288050770532,0.06726709168614835,0.8090578060992262,4394,1.8604721779954858,0.0024,9.302360889977388,9.302360889977418,9.302360889977447,0.25434932485991646,1.4351309499583695,0.9956288050770532,1405,1.2557995754076265,0.5224157903387244,3070
logo_minus_statistical,32,"ema20_distance_atr,ema50_distance_atr,ema20_distance_percent,ema50_distance_percent,ema_cross_distance,ema20_slope,ema50_slope,ema_trend_duration,ema_alignment_score,atr_percent,atr_percentile_252,rolling_volatility,volatility_rank,volatility_regime_score,macd_normalized,macd_histogram_zscore,macd_signal_distance,momentum_rank,rsi_percentile,roc_3,roc_12,momentum_acceleration,body_percent,upper_wick_percent,lower_wick_percent,close_position,range_percent,body_rank,hour_sin,hour_cos,day_sin,day_cos",1.450902488832257,0.8466776884781262,0.08068624148090855,0.8056009811937858,4892,3.4115265200129463,0.0072,17.057632600064686,17.057632600064743,17.0576326000648,0.2700592946742479,1.3130613996308247,0.9966233963802255,1532,1.441906525979614,0.6443491891291054,3250
