,ema20_distance_atr,ema50_distance_atr,ema20_distance_percent,ema50_distance_percent,ema_cross_distance,ema20_slope,ema50_slope,ema_trend_duration,ema_alignment_score,atr_percent,atr_percentile_252,rolling_volatility,volatility_rank,volatility_regime_score,macd_normalized,macd_histogram_zscore,macd_signal_distance,momentum_rank,rsi_percentile,roc_3,roc_12,momentum_acceleration,body_percent,upper_wick_percent,lower_wick_percent,close_position,range_percent,body_rank,hour_sin,hour_cos,day_sin,day_cos,rolling_zscore,rolling_percentile,rolling_rank,rolling_quantile,rolling_std,rolling_mean_distance
upper_wick_percent,0.039675725919482145,0.018750579938319467,0.02775404454246745,0.011359516167243861,-0.009328665103323395,0.011924169587139712,-0.00028113413120351864,-0.010407577245767272,0.021379285701281874,-0.023392778197478384,-0.044595944683524305,-0.03258257296589639,-0.059568597885345874,-0.04459594468352408,0.0036566761867135506,0.039886369466974214,0.03839938660883529,0.042563309997289626,0.04896035524499591,0.04096637820477136,0.025392178641727537,0.026912705569246163,-0.6073900867915464,1.0,-0.24069784481349665,-0.39481745058887363,-0.11812212075474103,-0.5991873111229307,-0.0007587601481080365,-0.0007841659264854143,0.009966871758243597,6.979315732150358e-05,0.05413936834374081,0.05380782475575872,0.053708966178938146,-0.034072365727432566,-0.0326414358720144,0.05413936834374081
lower_wick_percent,-0.05254363756904781,-0.02879383548680371,-0.02977199348348879,-0.012191613724401614,0.004913981112657077,-0.010219396558185108,0.001333827416145199,0.0031627758965954117,-0.02679527190606884,0.006991282730712638,-0.025627607787139985,-0.010006720668377692,-0.06073889778926543,-0.025627607787139992,-0.005474920121532582,-0.04374061074463617,-0.04245970971086741,-0.051592741437917915,-0.05582820294097896,-0.05042667219266769,-0.02418872602265835,-0.03811227516562774,-0.6248508499148828,-0.24069784481349665,1.0,0.36347741366203395,-0.06176473726428447,-0.616441820357561,-0.010267279218577289,-0.015948512410658044,-0.010599808365033657,0.0019579494149030417,-0.0834536390940101,-0.0942785672784932,-0.09443589749768921,-0.021131903170648666,-0.010027467073629386,-0.0834536390940101
close_position,0.27028232267995633,0.17807867673039568,0.2118402496192388,0.14599125065671703,0.030993554652746804,0.06362963763403628,0.04857965581669749,0.007856444666059188,0.14571200888947078,0.011983875729516638,0.013127180759192204,0.01048489358731393,0.004892933662082505,0.013127180759192204,0.04049542890979614,0.0886158883529255,0.08947791655462096,0.18640096161427708,0.23114566505635675,0.2840919949739494,0.1356596076655773,0.2056057385931461,0.02009437200497581,-0.39481745058887363,0.36347741366203395,1.0,0.003764181518891912,0.019544835514524538,-0.002137294462576682,0.00834304440638703,-0.0117706172419611,-0.010363477296626596,0.690165051843954,0.7469960284622233,0.7469840347245497,0.06503474508680697,0.010660679604278247,0.690165051843954
range_percent,-0.04700100668307693,-0.03816266094389955,-0.14687046024198036,-0.12405240435271543,-0.018902267762747598,-0.10494596962910814,-0.08031435525520973,0.03578106626218085,-0.039290404715369744,0.7626561575635453,0.24390311318647126,0.7121890199421765,0.15727372943216517,0.24390311318647132,-0.027279134712435687,-0.04169201691935058,-0.03306137031479898,-0.039205080879167714,-0.04008067380497134,-0.11160908485316995,-0.10445017614013932,-0.055233782812044954,0.14556900606320705,-0.11812212075474103,-0.06176473726428447,0.003764181518891912,1.0,0.14273538889944792,-0.14800321991975549,0.01981674617972516,-0.006704647823703969,-0.014415565409063188,-0.024401788187794576,-0.015048355047073107,-0.015048233897499989,0.5971008627794887,0.7124686945372959,-0.024401788187794576
body_rank,0.010586478840342028,0.0073977727646602895,0.002769851581194326,0.0017823572117822617,0.002008073434709684,-0.0003650527465322742,9.72301010821538e-05,0.0023272129489070354,0.0033517053405986252,0.00871461001481045,0.04161193026950434,0.02482693521196402,0.07855103002060554,0.04161193026950448,0.001251798467294801,0.004260505856473574,0.004201308790591693,0.008328861344873848,0.007746544442344713,0.008252230249701332,-0.0002462491450329547,0.00937208529223161,0.986541613496285,-0.5991873111229307,-0.616441820357561,0.019544835514524538,0.14273538889944792,1.0,0.00782755096248892,0.01259853494483947,0.0020503415370439616,-0.001077742016685644,0.023551557337803727,0.03354907666305868,0.033749014463197106,0.03375869797585674,0.024871271231954123,0.023551557337803727
hour_sin,0.016719141550753353,0.012071956962610108,0.016903436187985045,0.011026951594582423,0.003901880075435833,0.015974240165914682,0.009577999312673573,-0.0013893121244146847,0.008131346971972944,-0.05261065855703837,-0.28485213931357267,0.016582751874999618,0.043842343360190036,-0.28485213931357284,0.006944096481494903,0.02282202536465716,0.019614696525516617,0.02277720153682692,0.011252713980133089,0.011869542891438413,0.020383333350984453,-8.642222934889485e-05,0.009013766282752628,-0.0007587601481080365,-0.010267279218577289,-0.002137294462576682,-0.14800321991975549,0.00782755096248892,1.0,0.00711629460816589,-0.0017955772568060452,0.0008598391972491477,0.004076025074288251,0.00038436149949424404,0.00035473820034716367,0.007453313834227157,0.01664648508926334,0.004076025074288251
hour_cos,0.00021646965782194582,-0.004256792768397467,-0.00010913444112001054,-0.002385035425597647,-0.008236567964180498,-0.0018562165431400264,-0.0009392727284328352,-0.01277088565330204,-0.004947162865449722,0.1948133237698899,0.1662885789619114,0.1752976654056028,0.10435136889855126,0.1662885789619118,-0.010072379505294531,0.0013692184316852068,-0.003143223147523781,-0.0024234882749435984,0.0001342531044796595,0.015178405864468855,-0.003964366765420026,0.01791065290850966,0.01368410193784992,-0.0007841659264854143,-0.015948512410658044,0.00834304440638703,0.01981674617972516,0.01259853494483947,0.00711629460816589,1.0,0.0019408439891883088,-0.0018159541453167977,0.011040971012321411,0.011091522976328285,0.011061279228502635,0.16025556527966162,0.17561709111620935,0.011040971012321411
day_sin,-0.011389349956743733,-0.01324606646932495,-0.0018349412653624615,-0.00201039505010488,-0.012089393184918036,-0.0007145723683786565,-0.0016118439164169898,0.004134207835953104,-0.011346284683541293,-0.026531020104377436,-0.08908492490294331,-0.039914740430327555,-0.0743489357305512,-0.08908492490294331,-0.013986332893394359,-0.004828333805383275,-0.001613978376414798,-0.01128952059602468,-0.017781253267558465,-0.0002382917037685477,-0.0017173808972322994,-0.002609764817929617,0.0006583046299368124,0.009966871758243597,-0.010599808365033657,-0.0117706172419611,-0.006704647823703969,0.0020503415370439616,-0.0017955772568060452,0.0019408439891883088,1.0,0.20437637825481259,-0.002010810642581354,-0.003599822788164196,-0.003594285061833406,-0.022696032287851397,-0.04000284931149466,-0.002010810642581354
day_cos,-0.013139655193914504,-0.00543889007844753,-0.0046048906759012485,-0.0032496255074367284,0.0045359697273354305,-0.00467133456686696,-0.0026577751981699768,-0.014677242779810253,-0.017028143011951807,0.0007085571431622789,-0.04962524469232642,0.002391085003092037,-0.03117798485182932,-0.04962524469232632,-0.0036364520623534484,-0.02201895902146903,-0.019199556129396528,-0.013814372007922357,-0.010550940431177845,-0.00015128828043946545,-0.0050409680198767945,0.002083546007020523,-0.0016586572761459828,6.979315732150358e-05,0.0019579494149030417,-0.010363477296626596,-0.014415565409063188,-0.001077742016685644,0.0008598391972491477,-0.0018159541453167977,0.20437637825481259,1.0,-0.005650959535985148,-0.007127924817482205,-0.0071226955896952215,0.009533432422355242,0.0024099451298635203,-0.005650959535985148
rolling_zscore,0.25181629492657515,0.10073348463388276,0.19209410336403238,0.07866719507415719,-0.09350349915920457,-0.028981800246092794,-0.06413100639843279,-0.004416735963433985,0.06755834964501395,-0.00047445891251267754,0.00814560636896497,0.0021973411355862803,0.008042046472321285,0.008145606368964999,-0.10706037003361461,0.09901147950277699,0.07177298986485349,0.2005276768951995,0.21238593053300464,0.38281919436237927,0.09957258720372374,0.31652325855101465,0.02475524503475327,0.05413936834374081,-0.0834536390940101,0.690165051843954,-0.024401788187794576,0.023551557337803727,0.004076025074288251,0.011040971012321411,-0.002010810642581354,-0.005650959535985148,1.0,0.9153465528753186,0.9153540894411831,0.006839314063169904,0.0022091452603667902,1.0
